imagePath,label,Shape_num,width,height,point1_x,point1_y,point2_x,point2_y,ascept_ratio
4856728,glass,1,2268,4032,983,1162,1408,2693,7.12
4856809,plastic,1,2250,4000,1147,1950,1381,2219,0.7
4856816,can,1,2268,4032,532,1675,1815,2316,8.99
4856987,glass,1,2268,4032,684,1600,1723,2120,5.91
4856999,paper,1,2268,4032,885,1228,1515,2407,8.12
4857018,pack,1,2268,4032,564,1496,1679,2391,10.91
4857066,glass,1,2268,4032,834,1305,1225,2650,5.75
4857117,pack,1,2268,4032,791,1078,1369,2760,10.63
4857129,pack,1,2268,4032,825,1386,1518,2633,9.45
4857157,pack,1,2268,4032,765,1304,1318,2833,9.25
4857177,can,1,2250,4000,747,1559,1512,2297,6.27
4857180,pack,1,2268,4032,762,1566,1383,2823,8.54
4857232,vinyl,1,2268,4032,873,1540,1503,2577,7.14
4857351,pet,1,2268,4032,747,1345,1632,2542,11.58
4857428,pack,1,2268,4032,759,1647,1550,2356,6.13
4857481,paper,1,2268,4032,901,1024,1329,2673,7.72
4857611,vinyl,1,2268,4032,472,1517,2056,3202,29.19
4857617,plastic,1,2268,4032,863,1364,1408,2048,4.08
4857640,vinyl,1,2268,4032,652,1360,1858,2538,15.54
4857684,vinyl,1,2268,4032,942,1751,1701,2482,6.07
4857771,paper,1,2268,4032,229,1026,2004,2917,36.71
4857957,vinyl,1,2268,4032,854,1444,1534,2186,5.52
4858165,vinyl,1,3184,5664,1243,1628,1999,3673,8.57
4858270,vinyl,1,3184,5664,1132,1328,2149,2859,8.63
4858299,plastic,1,2268,4032,1046,1298,1153,2473,1.37
4858607,plastic,1,2268,4032,1052,1279,1175,2407,1.52
4858635,plastic,1,2268,4032,1134,1392,1219,2375,0.91
4858653,plastic,1,2268,4032,951,1663,1125,2562,1.71
4858747,plastic,1,2268,4032,973,1465,1462,2526,5.67
4858812,paper,1,2268,4032,504,1298,1619,2781,18.08
4859219,paper,1,4032,2268,1603,680,2781,1581,11.61
4859238,vinyl,1,2268,4032,715,1424,1537,2529,9.93
4859250,vinyl,1,2268,4032,876,1594,1402,2161,3.26
4859488,plastic,1,4032,2268,1336,917,2592,1650,10.07
4859490,plastic,1,2268,4032,778,1458,1336,2022,3.44
4859567,plastic,1,2268,4032,721,1320,1588,2356,9.82
4859877,plastic,1,2268,4032,734,1433,1654,2605,11.79
4860045,plastic,1,2268,4032,740,1600,1528,2403,6.92
4860046,plastic,1,2268,4032,743,1518,1544,2422,7.92
4860319,plastic,1,2268,4032,923,1449,1430,2463,5.62
4860320,plastic,1,2268,4032,822,1720,1506,2492,5.77
4860557,plastic,1,2268,4032,941,1300,1402,2640,6.76
4860698,glass,1,1836,3264,735,1264,953,2071,2.94
4860821,pet,1,2322,4128,806,1461,1400,2596,7.03
4860973,plastic,1,2268,4032,1253,1744,1303,2517,0.42
4861145,plastic,1,2268,4032,810,1467,1446,2262,5.53
4861151,paper,1,2268,4032,598,1329,1805,2577,16.47
4861687,paper,1,2268,4032,1118,1644,1246,2211,0.79
4861761,vinyl,1,2268,4032,602,1556,1808,2624,14.08
4861778,paper,1,2268,4032,1112,1944,1247,2158,0.32
4861809,plastic,1,2268,4032,800,1726,1550,2479,6.18
4861907,plastic,1,2268,4032,973,1629,1421,2432,3.93
4862110,vinyl,1,2268,4032,614,1348,1556,2240,9.19
4862243,plastic,1,2268,4032,1064,1792,1317,2284,1.36
4863449,paper,1,2268,4032,718,1383,1682,2424,10.97
4863724,paper,1,2268,4032,1045,1744,1254,2227,1.1
4863830,paper,1,2268,4032,939,1386,1355,2363,4.44
4864071,paper,1,2268,4032,967,1440,1515,2174,4.4
4864097,vinyl,1,2268,4032,762,1092,1496,2153,8.52
4864361,vinyl,1,2250,4000,919,1116,1175,2591,4.2
4864406,vinyl,1,2250,4000,773,1489,1263,2385,4.88
4864460,paper,1,2268,4032,808,1512,1485,2425,6.76
4864558,paper,1,2268,4032,885,1503,1509,2344,5.74
4864617,paper,1,2268,4032,832,1434,1480,2256,5.82
4864913,paper,1,2268,4032,721,1405,1540,2448,9.34
4865315,can,1,5664,3184,2089,1291,3514,1874,4.61
4865432,paper,1,2340,4160,952,1202,1424,3003,8.73
4865564,vinyl,1,2340,4160,751,1411,1544,2675,10.3
4865625,plastic,1,2268,4032,1068,1556,1243,2428,1.67
4865650,pack,1,2268,4032,876,1638,1484,2249,4.06
4865710,plastic,1,2268,4032,857,1701,1449,2277,3.73
4866104,vinyl,1,2268,4032,949,1697,1372,2480,3.62
4866154,plastic,1,2268,4032,722,1650,1434,2759,8.63
4866478,plastic,1,2268,4032,827,1562,1441,2460,6.03
4866878,plastic,1,2268,4032,955,1840,1413,2277,2.19
4867184,plastic,1,2268,4032,891,1578,1578,2391,6.11
4867454,plastic,1,2268,4032,863,1525,1494,2659,7.82
4868070,glass,1,2268,4032,990,1910,1280,2074,0.52
4868487,pack,1,2268,4032,1008,1847,1437,2257,1.92
4868633,vinyl,1,2322,4128,852,1422,1605,2871,11.38
4868738,glass,1,2268,4032,978,1916,1239,2499,1.66
4869234,vinyl,1,2268,4032,444,1051,1679,2456,18.97
4869476,paper,1,2268,4032,606,1169,1862,2680,20.75
4869638,paper,1,2268,4032,775,1596,1476,2423,6.34
4869653,plastic,1,2268,4032,1084,1773,1242,2119,0.6
4869733,paper,1,2268,4032,444,1537,1910,2515,15.68
4869839,paper,1,2268,4032,608,1295,1894,2911,22.73
4869860,paper,1,2268,4032,572,1447,1587,2692,13.82
4870173,plastic,1,2268,4032,980,1744,1336,2047,1.18
4870411,plastic,1,2268,4032,797,1307,1468,2267,7.04
4870530,plastic,1,2268,4032,895,1194,1632,1937,5.99
4870575,vinyl,1,2268,4032,680,1710,1540,2362,6.13
4870649,can,1,4032,2268,1120,926,3105,1593,14.48
4870827,paper,1,2268,4032,548,1202,1872,2919,24.86
4870878,plastic,1,2268,4032,861,1361,1548,1917,4.18
4871003,paper,1,2268,4032,458,1237,1783,2858,23.49
4871020,paper,1,2268,4032,501,1361,1798,2961,22.69
4871037,plastic,1,2268,4032,917,1597,1370,2356,3.76
4871067,paper,1,2268,4032,445,941,1742,2636,24.04
4871084,plastic,1,2268,4032,649,1614,1770,2518,11.08
4871101,plastic,1,4032,2268,1903,917,2240,1251,1.23
4871103,paper,1,2268,4032,444,1440,1972,2861,23.74
4871121,paper,1,2268,4032,375,1266,1947,2677,24.26
4871166,plastic,1,2268,4032,592,1033,1665,2536,17.64
4871225,plastic,1,4032,2268,1481,580,2489,1436,9.44
4871241,paper,1,2268,4032,980,1550,1477,1879,1.79
4871265,paper,1,2268,4032,501,1263,1824,2955,24.48
4871289,can,1,2268,4032,1099,1358,1287,1702,0.71
4871316,vinyl,1,2268,4032,913,1508,1537,2242,5.01
4871382,plastic,1,4032,2268,1331,937,2644,1473,7.7
4871388,plastic,1,4032,2268,1814,860,2233,1443,2.67
4871461,pet,1,2560,1440,966,450,1600,965,8.86
4871493,paper,1,2268,4032,785,929,1665,2998,19.91
4871520,pet,1,2268,4032,680,1487,1395,2429,7.37
4871839,vinyl,1,2268,4032,942,1874,1329,2356,2.04
4871880,vinyl,1,2268,4032,723,1683,1491,2579,7.52
4871908,pet,1,2268,4032,580,1514,1652,2708,14.0
4872034,vinyl,1,2322,4128,1019,1496,1432,2772,5.5
4872254,plastic,1,2340,4160,786,988,1548,3146,16.89
4872424,vinyl,1,2268,4032,819,1710,1462,2422,5.01
4872450,glass,1,4032,2268,1897,554,2259,1565,4.0
4872603,paper,1,2268,4032,518,1312,1886,2849,22.99
4872686,paper,1,2268,4032,513,1326,1848,3024,24.79
4872815,pack,1,2592,4608,886,1656,1717,2671,7.06
4872822,paper,1,2268,4032,671,1232,1931,2870,22.57
4873044,vinyl,1,2268,4032,842,1499,1460,2255,5.11
4873233,paper,1,2268,4032,1045,1616,1207,2089,0.84
4873301,vinyl,1,2268,4032,980,1714,1235,1994,0.78
4873373,plastic,1,2340,4160,650,1115,1791,3201,24.45
4873494,pet,1,2268,4032,860,1380,1200,2460,4.02
4873709,glass,1,2268,4032,633,1377,1537,2092,7.07
4873727,vinyl,1,2268,4032,613,1336,1518,2522,11.74
4873745,glass,1,2268,4032,589,1401,1522,2141,7.55
4874135,plastic,1,2268,4032,925,1556,1482,2644,6.63
4874239,paper,1,2268,4032,1062,1644,1255,2287,1.36
4874642,vinyl,1,2268,4032,910,1562,1468,2312,4.58
4874666,paper,1,2268,4032,1028,1601,1280,2272,1.85
4874749,plastic,1,2268,4032,750,1150,1446,2526,10.47
4874886,paper,1,2268,4032,514,780,1805,2587,25.51
4874942,vinyl,1,2604,4624,1297,2287,1628,2722,1.2
4874952,vinyl,1,2322,4128,803,1929,1509,2482,4.07
4874969,plastic,1,2268,4032,1005,1777,1263,2148,1.05
4875405,plastic,1,2268,4032,847,1616,1411,2498,5.44
4875924,vinyl,1,2268,4032,548,1569,1638,2822,14.94
4876103,plastic,1,2322,4128,945,1748,1448,2585,4.39
4876161,vinyl,1,2322,4128,684,1513,1529,2609,9.66
4876390,plastic,1,2268,4032,1030,1846,1446,2407,2.55
4876466,plastic,1,2268,4032,1112,1707,1260,2189,0.78
4876534,plastic,1,2268,4032,1098,1804,1268,2226,0.78
4876657,vinyl,1,2268,4032,1039,1932,1216,2211,0.54
4876693,vinyl,1,2268,4032,1036,1859,1254,2142,0.67
4876764,plastic,1,2268,4032,806,1572,1594,2608,8.93
4876839,paper,1,2268,4032,498,1002,1762,2713,23.65
4877079,vinyl,1,2268,4032,874,1402,1272,2261,3.74
4877257,paper,1,2268,4032,479,1147,1872,2855,26.02
4877283,paper,1,2268,4032,526,1216,1928,2999,27.34
4877304,pack,1,2268,4032,848,1266,1525,2633,10.12
4877336,paper,1,2268,4032,532,1291,1818,2961,23.49
4877381,can,1,2250,4000,947,1912,1303,2200,1.14
4877514,paper,1,4032,2268,1077,789,2756,1801,18.58
4877525,paper,1,2268,4032,750,1547,1953,2876,17.48
4877563,paper,1,2268,4032,529,1134,1840,2948,26.01
4877564,can,1,2250,4000,941,1953,1303,2184,0.93
4877915,pet,1,2268,4032,876,1181,1408,2781,9.31
4877983,vinyl,1,2322,4128,698,1157,1625,2970,17.53
4878194,vinyl,1,2268,4032,891,1597,1336,2328,3.56
4878255,can,1,4032,2268,1553,923,2597,1318,4.51
4878429,can,1,4032,2268,1228,1021,2303,1401,4.47
4878455,can,1,2268,4032,973,1449,1336,2734,5.1
4878543,plastic,1,2268,4032,757,1736,1625,2517,7.41
4878570,plastic,1,2268,4032,800,1753,1660,2522,7.23
4878806,vinyl,1,2268,4032,864,1343,1579,2323,7.66
4878838,vinyl,1,2268,4032,794,1438,1383,2351,5.88
4879005,vinyl,1,2268,4032,510,1373,1591,2712,15.83
4879346,vinyl,1,2268,4032,740,1369,1497,2322,7.89
4879837,paper,1,2592,4608,986,1840,1566,2646,3.91
4880504,can,1,2268,4032,825,1490,1468,2562,7.54
4880743,paper,1,2268,4032,699,1796,1622,2917,11.31
4880966,plastic,1,2268,4032,900,880,1208,2765,6.35
4881061,paper,1,2604,4624,1185,1818,1608,2716,3.15
4881111,vinyl,1,2272,4032,739,1579,1531,2315,6.36
4881176,vinyl,1,1836,3264,689,1063,1436,2022,11.95
4881186,vinyl,1,2272,4032,580,1286,1826,2696,19.18
4881207,paper,1,2268,4032,998,1745,1266,2332,1.72
4881314,vinyl,1,4128,2322,1970,922,2678,1310,2.87
4881381,paper,1,1836,3264,581,1137,1191,1976,8.54
4881406,vinyl,1,2250,4000,977,1668,1289,2317,2.25
4881495,vinyl,1,2250,4000,872,1725,1309,2191,2.26
4881604,glass,1,2268,4032,876,1380,1282,2776,6.2
4881607,paper,1,2604,4624,997,1644,1889,2785,8.45
4881609,plastic,1,2268,4032,829,1742,1383,2259,3.13
4881761,paper,1,2604,4624,1053,2183,1701,2926,4.0
4881813,pet,1,2250,4000,935,1424,1281,2527,4.24
4882056,plastic,1,2268,4032,759,1586,1597,2235,5.95
4882119,paper,1,1836,3264,534,1012,1313,2069,13.74
4882214,paper,1,2268,4032,787,1188,1474,2829,12.33
4882241,paper,1,2268,4032,457,1654,1745,2555,12.69
4882570,pack,1,2268,4032,826,1687,1521,2624,7.12
4882663,pet,1,2268,4032,1024,1462,1251,2133,1.67
4882840,pack,1,2268,4032,904,1818,1266,2221,1.6
4883215,vinyl,1,2268,4032,1134,1361,1525,2290,3.97
4883288,glass,1,2250,4000,916,1334,1337,2672,6.26
4883293,plastic,1,2268,4032,936,1909,1361,2350,2.05
4883685,plastic,1,2268,4032,598,1540,1657,2495,11.06
4883829,vinyl,1,2268,4032,789,1832,1543,2366,4.4
4883933,vinyl,1,2268,4032,614,1509,1494,2488,9.42
4883948,vinyl,1,2268,4032,832,1736,1314,2218,2.54
4884403,paper,1,2268,4032,583,1292,1726,2378,13.57
4884451,paper,1,2268,4032,662,1321,1575,2268,9.45
4884482,paper,1,2604,4624,1073,1711,1354,2428,1.67
4884562,paper,1,2268,4032,886,1357,1507,2324,6.57
4884650,plastic,1,2592,4608,1019,1994,1660,2696,3.77
4884668,paper,1,1440,2560,265,777,1103,1643,19.69
4886301,pet,1,2268,4032,1030,1606,1244,2221,1.44
4886726,glass,1,1836,3264,694,1443,928,1670,0.89
4886822,can,1,3184,5664,995,1898,2229,3761,12.75
4886867,plastic,1,1836,3264,696,1303,1015,1601,1.59
4886975,vinyl,1,2268,4032,1000,1532,1320,2638,3.87
4887084,vinyl,1,2268,4032,765,1547,1475,2058,3.97
4887268,paper,1,2268,4032,681,1647,1643,2609,10.12
4887368,pack,1,2988,5312,1370,2341,1754,3136,1.92
4887989,vinyl,1,2268,4032,734,1877,1644,2028,1.5
4889437,plastic,1,2268,4032,866,1452,1421,2167,4.34
4889449,paper,1,2604,4624,1026,1709,1504,2385,2.68
4889518,plastic,1,1836,3264,645,1119,1024,1805,4.34
4889674,paper,1,2604,4624,993,1929,1636,2326,2.12
4889767,can,1,2268,4032,810,1373,1462,2659,9.17
4890176,plastic,1,1836,3264,836,1320,923,1903,0.85
4890206,paper,1,2268,4032,470,1412,1769,2559,16.29
4890910,pet,1,1836,3264,882,1048,1158,1851,3.7
4891016,paper,1,2268,4032,747,1326,1537,2652,11.46
4891562,vinyl,1,2268,4032,954,948,1503,2189,7.45
4891670,glass,1,2268,4032,1058,1544,1314,2290,2.09
4892131,glass,1,2268,4032,899,1457,1490,2631,7.59
4893049,vinyl,1,1440,2560,244,1000,1152,1676,16.65
4893298,vinyl,1,2268,4032,764,1374,1424,2197,5.94
4893985,plastic,1,2268,4032,898,1733,1300,2398,2.92
4894051,plastic,1,2268,4032,939,1673,1355,2489,3.71
4894110,plastic,1,2268,4032,891,1692,1288,2088,1.72
4894312,plastic,1,4032,2268,1774,766,2687,1679,9.12
4894752,vinyl,1,2268,4032,838,1591,1430,2662,6.93
4894862,vinyl,1,2268,4032,851,1567,1625,2492,7.83
4895651,plastic,1,4032,2268,1534,1005,2548,1414,4.54
4897472,plastic,1,2268,4032,747,1641,1330,2180,3.44
4897533,vinyl,1,2268,4032,1014,1613,1227,2247,1.48
4898214,paper,1,2268,4032,923,1767,1364,2407,3.09
4898527,paper,1,2268,4032,850,1613,1261,2647,4.65
4898831,paper,1,2592,4608,918,1984,1609,2751,4.44
4899616,plastic,1,2268,4032,273,628,1732,2182,24.79
4900231,glass,1,2268,4032,857,1784,1229,2119,1.36
4900869,plastic,1,2268,4032,683,666,1774,2851,26.07
4900907,plastic,1,2268,4032,523,1377,1893,2753,20.61
4901034,plastic,1,2268,4032,788,1703,1366,2189,3.07
4901069,plastic,1,2268,4032,85,1206,1960,2036,17.02
4901089,plastic,1,2268,4032,358,1172,2028,2188,18.55
4901182,plastic,1,2268,4032,283,459,2058,2566,40.9
4901443,pet,1,2340,4160,994,1649,1326,2522,2.98
4901737,pack,1,2268,4032,992,1676,1478,2556,4.68
4901961,vinyl,1,2268,4032,876,1518,1440,2501,6.06
4902005,vinyl,1,2268,4032,901,1493,1452,2544,6.33
4902479,paper,1,2250,4000,622,1003,1459,2531,14.21
4902498,pack,1,2340,4160,970,1775,1411,2317,2.46
4902604,plastic,1,2268,4032,882,907,1392,2605,9.47
4902694,pet,1,1602,2848,607,999,906,1789,5.18
4902865,vinyl,1,2268,4032,413,1200,1855,2993,28.27
4903197,vinyl,1,2268,4032,743,1899,1326,2346,2.85
4903251,paper,1,1602,2848,728,814,1001,1893,6.46
4903384,pet,1,2340,4160,1027,1438,1418,2568,4.54
4903437,pet,1,2340,4160,871,1575,1382,2673,5.76
4903580,plastic,1,2848,1602,1115,587,1564,939,3.46
4903648,pet,1,1602,2848,505,1230,1031,1436,2.37
4903755,glass,1,1602,2848,521,1216,1146,1507,3.99
4903899,glass,1,1602,2848,400,1248,1297,1511,5.17
4904018,vinyl,1,2268,4032,482,1111,1947,2793,26.95
4904092,vinyl,1,2250,4000,616,1322,1662,2535,14.1
4904333,pet,1,2988,5312,1635,1627,1946,2411,1.54
4904588,paper,1,2988,5312,1243,1741,1854,2554,3.13
4904687,plastic,1,2848,1602,1196,487,1477,1129,3.95
4906057,vinyl,1,2268,4032,1017,1559,1440,2110,2.55
4906434,vinyl,1,2268,4032,766,1643,1564,2604,8.39
4906489,paper,1,3264,1836,1252,640,1981,1168,6.42
4906617,vinyl,1,2268,4032,503,1270,1844,2630,19.94
4906778,paper,1,2268,4032,658,1175,1846,2747,20.42
4907358,vinyl,1,2268,4032,349,1241,1979,2963,30.69
4907430,can,1,2268,4032,932,1720,1461,2027,1.78
4907488,pet,1,2272,4032,614,1953,1680,2287,3.89
4907519,vinyl,1,4032,2268,1547,910,2734,1210,3.89
4907591,plastic,1,2268,4032,712,1629,1490,2555,7.88
4907673,glass,1,2268,4032,1043,1462,1312,2267,2.37
4907918,glass,1,2268,4032,1102,1622,1267,1934,0.56
4907967,paper,1,2268,4032,778,1424,1482,2410,7.59
4908082,glass,1,2268,4032,932,1480,1335,1988,2.24
4908125,paper,1,2268,4032,698,1651,1657,2605,10.0
4908198,glass,1,2268,4032,1065,1874,1263,2106,0.5
4908226,vinyl,1,2268,4032,1023,1300,1311,2602,4.1
4908397,can,1,2322,4128,906,1735,1377,2254,2.55
4908771,pack,1,2268,4032,718,1556,1573,1855,2.8
4908866,paper,1,2268,4032,914,1515,1358,2521,4.88
4908923,plastic,1,2268,4032,743,1522,1559,2337,7.27
4909038,paper,1,2268,4032,587,1370,1652,2776,16.37
4909469,pack,1,2250,4000,928,1463,1303,2584,4.67
4909507,vinyl,1,2322,4128,648,1148,1796,2464,15.76
4909681,paper,1,2268,4032,565,1599,1481,2432,8.34
4909826,paper,1,2322,4128,913,1654,1451,2399,4.18
4909917,paper,1,2268,4032,684,1443,1561,2262,7.85
4911390,pet,1,2592,4608,882,1145,1580,3204,12.03
4911577,pack,1,2250,4000,944,1625,1389,2479,4.22
4911671,pack,1,2250,4000,963,1853,1328,2253,1.62
4911694,paper,1,2250,4000,788,1573,1502,2859,10.2
4912312,paper,1,2620,4656,923,2019,1674,2494,2.92
4912519,vinyl,1,2268,4032,787,1662,1446,2532,6.27
4912607,vinyl,1,2268,4032,860,1345,1480,2479,7.69
4912861,pack,1,2268,4032,838,1475,1418,2444,6.15
4913699,paper,1,2268,4032,721,1419,1487,2284,7.25
4913846,vinyl,1,2250,4000,835,1719,1266,2391,3.22
4913920,vinyl,1,2250,4000,1069,1650,1194,2206,0.77
4914127,pet,1,2268,4032,1040,1380,1427,2627,5.28
4914146,pet,1,2268,4032,1014,1890,1300,2637,2.34
4914214,vinyl,1,2268,4032,693,1714,1647,2737,10.67
4914221,vinyl,1,2268,4032,742,1742,1559,2722,8.76
4914235,vinyl,1,2268,4032,747,1654,1594,2662,9.34
4914280,vinyl,1,2268,4032,677,1471,1597,2533,10.68
4914510,glass,1,1440,2560,466,900,1016,1496,8.89
4914573,plastic,1,2250,4000,941,1666,1186,1949,0.77
4914812,vinyl,1,2250,4000,900,1339,1384,2612,6.85
4914966,glass,1,2268,4032,907,1893,1378,2524,3.25
4914979,plastic,1,2268,4032,991,2293,1157,1469,1.5
4915086,can,1,2250,4000,1101,2026,1556,2684,3.33
4915209,pet,1,2268,4032,772,1531,1280,2674,6.35
4915249,paper,1,2268,4032,823,1619,1562,2454,6.75
4915279,plastic,1,2268,4032,1006,1970,1457,2392,2.08
4915468,pet,1,2268,4032,721,1786,1563,2561,7.14
4915630,can,1,2268,4032,1024,1471,1420,2425,4.13
4915934,pet,1,2268,4032,882,1263,1582,2832,12.01
4916359,vinyl,1,2592,4608,1004,1728,1714,2812,6.44
4916611,can,1,2268,4032,693,1632,1483,2419,6.8
4916876,pet,1,2268,4032,983,1238,1446,2769,7.75
4917078,plastic,1,2268,4032,543,1454,1680,2630,14.62
4917260,pet,1,2268,4032,832,1405,1408,2914,9.5
4917412,paper,1,4032,2268,1868,954,2506,1438,3.38
4917454,plastic,1,2268,4032,1077,1808,1181,1912,0.12
4917475,paper,1,2268,4032,1008,1991,1345,2451,1.7
4917598,paper,1,2268,4032,983,1710,1430,2350,3.13
4917614,paper,1,2268,4032,1024,1468,1282,2290,2.32
4917637,plastic,1,2268,4032,1102,1937,1212,2048,0.13
4917891,paper,1,2268,4032,784,1490,1493,2334,6.54
4918258,paper,1,2620,4656,902,1826,1696,2859,6.72
4918326,can,1,2268,4032,772,1944,1496,2520,4.56
4919281,can,1,2268,4032,926,1811,1342,2029,0.99
4919668,paper,1,2592,4608,1004,1688,1858,2675,7.06
4920429,paper,1,2268,4032,740,1225,1520,2429,10.27
4920521,pet,1,4608,2592,1440,983,3267,1652,10.23
4920678,pack,1,2604,4624,1083,2159,1598,2493,1.43
4920700,pack,1,4608,2592,1228,877,3406,1553,12.33
4921893,plastic,1,1836,3264,760,1074,1081,1869,4.26
4922193,plastic,1,2268,4032,900,1487,1298,2592,4.81
4922756,can,1,2268,4032,891,1688,1269,2230,2.24
4922928,pack,1,2252,4000,1061,1740,1339,1949,0.65
4922994,vinyl,1,1836,3264,612,1272,1135,1915,5.61
4923152,can,1,2268,4032,946,2082,1358,2369,1.29
4923231,paper,1,1836,3264,573,1161,1134,1774,5.74
4923315,pack,1,2268,4032,989,1543,1427,2359,3.91
4923356,pack,1,4032,2268,1638,866,2403,1370,4.22
4923531,plastic,1,2268,4032,1093,1563,1190,2356,0.84
4923563,plastic,1,2268,4032,1084,1525,1155,2379,0.66
4923783,plastic,1,2268,4032,970,1487,1462,2454,5.2
4923920,plastic,1,2268,4032,1005,1383,1279,2521,3.41
4923924,vinyl,1,2250,4000,1064,1811,1225,2350,0.96
4924012,plastic,1,2268,4032,1036,1518,1291,2511,2.77
4924044,plastic,1,2268,4032,1074,1787,1175,2308,0.58
4924108,pet,1,2250,4000,725,1048,1603,2883,17.9
4924204,plastic,1,2268,4032,1138,1656,1216,2372,0.61
4924242,vinyl,1,2250,4000,545,1597,1732,2425,10.92
4924254,vinyl,1,2250,4000,688,1694,1588,2541,8.47
4924570,paper,1,2268,4032,690,1036,1571,3026,19.17
4924730,paper,1,4032,2268,962,517,3153,1671,27.65
4925208,paper,1,2268,4032,548,753,1780,2577,24.57
4925372,pack,1,1440,2560,486,1030,854,1664,6.33
4925504,plastic,1,2268,4032,1136,1580,1203,2465,0.65
4925528,plastic,1,2268,4032,1147,1683,1197,2416,0.4
4925564,paper,1,2250,4000,651,1559,1522,2228,6.47
4925588,plastic,1,2268,4032,1091,1631,1147,2442,0.5
4925591,paper,1,2250,4000,616,1506,1537,2241,7.52
4925651,paper,1,2250,4000,772,1516,1662,2231,7.07
4925743,paper,1,2250,4000,561,1620,1469,2346,7.32
4925861,plastic,1,2268,4032,1053,1578,1122,2451,0.66
4925914,plastic,1,2268,4032,1128,1606,1193,2403,0.57
4926139,plastic,1,2250,4000,1031,1834,1116,1912,0.07
4926224,plastic,1,2250,4000,1005,1613,1299,2383,2.52
4926294,plastic,1,2250,4000,1006,1856,1175,2031,0.33
4926476,vinyl,1,2268,4032,791,1566,1478,2528,7.23
4926496,vinyl,1,2268,4032,631,1616,1459,2353,6.67
4926504,plastic,1,2250,4000,1046,1795,1387,2113,1.2
4926524,plastic,1,2250,4000,1064,2143,1339,1866,0.85
4926569,plastic,1,4000,2250,1462,950,2120,1541,4.32
4926603,plastic,1,2250,4000,1009,1903,1250,2047,0.39
4926743,plastic,1,2250,4000,706,1491,1166,2479,5.05
4926785,paper,1,2268,4032,599,1219,1676,2816,18.81
4927067,plastic,1,2250,4000,847,1736,1397,1966,1.41
4927109,pet,1,2250,4000,1021,1927,1337,2068,0.5
4927159,glass,1,4000,2250,1772,937,2038,1393,1.35
4927176,plastic,1,2250,4000,856,1756,1356,1934,0.99
4927415,plastic,1,2250,4000,1094,2019,1478,2188,0.72
4927451,plastic,1,4000,2250,2031,719,2206,1109,0.76
4927531,plastic,1,2250,4000,1075,1825,1294,2022,0.48
4927724,plastic,1,4000,2250,1250,766,2150,1506,7.4
4927950,plastic,1,1836,3264,722,1293,1015,1721,2.09
4928471,plastic,1,2268,4032,1018,1569,1188,2763,2.22
4928507,plastic,1,2268,4032,1109,1629,1223,2459,1.03
4928586,plastic,1,4000,2250,1685,775,2072,1487,3.06
4928684,plastic,1,2250,4000,794,1372,1503,2353,7.73
4928717,vinyl,1,2340,4160,656,1640,1996,2964,18.23
4928841,vinyl,1,2250,4000,888,1355,1413,2472,6.52
4928895,plastic,1,2250,4000,1048,1858,1585,1978,0.72
4928908,glass,1,2250,4000,1087,1800,1500,2097,1.36
4929007,plastic,1,2268,4032,825,1865,1449,2296,2.94
4929009,plastic,1,2268,4032,454,1447,1649,2243,10.4
4929014,plastic,1,2250,4000,981,1717,1450,2021,1.58
4929153,plastic,1,2250,4000,1026,1671,1341,1987,1.11
4929314,plastic,1,1836,3264,742,857,987,2239,5.65
4929323,plastic,1,2250,4000,1062,1741,1316,1994,0.71
4929408,vinyl,1,2268,4032,444,1692,1906,1988,4.73
4929433,plastic,1,2250,4000,881,1700,1303,2128,2.01
4929510,vinyl,1,2268,4032,762,1588,1698,2403,8.34
4929732,paper,1,2268,4032,431,1455,1697,2351,12.4
4929756,paper,1,2268,4032,495,1414,1851,2397,14.58
4929787,plastic,1,1836,3264,536,1008,1118,2130,10.9
4930391,vinyl,1,2268,4032,789,1053,1591,2625,13.79
4930632,plastic,1,2268,4032,1021,1531,1210,2155,1.29
4930691,plastic,1,2268,4032,806,1388,1493,2826,10.8
4930804,pet,1,2268,4032,948,1871,1389,2322,2.17
4930818,plastic,1,2268,4032,1040,1566,1276,2501,2.41
4931136,plastic,1,2268,4032,847,1324,1257,2095,3.46
4931227,plastic,1,2268,4032,236,914,2022,2564,32.23
4931376,plastic,1,2268,4032,1002,1874,1276,2177,0.91
4931408,plastic,1,2268,4032,945,1336,1326,2101,3.19
4931436,plastic,1,2268,4032,829,1443,1221,2281,3.59
4931465,can,1,1440,2560,421,1034,956,1528,7.17
4931500,can,1,2268,4032,847,1162,1314,2511,6.89
4934542,plastic,1,2268,4032,934,1894,1354,2304,1.88
4935373,vinyl,1,2268,4032,718,1613,1537,2252,5.72
4935475,vinyl,1,2268,4032,886,1548,1424,2457,5.35
4935779,vinyl,1,2268,4032,904,1827,1301,2189,1.57
4935791,vinyl,1,2268,4032,878,1830,1342,2214,1.95
4935913,plastic,1,2268,4032,941,1835,1320,2133,1.24
4936039,plastic,1,2268,4032,1049,1789,1158,2465,0.81
4936174,plastic,1,2268,4032,750,1874,1487,2003,1.04
4936528,plastic,1,2268,4032,1073,1584,1146,2419,0.67
4936754,vinyl,1,2268,4032,1016,1747,1304,2107,1.13
4936807,vinyl,1,2268,4032,1008,1796,1368,2282,1.91
4936940,vinyl,1,2268,4032,480,1449,1406,2614,11.8
4937521,paper,1,2268,4032,753,1647,1370,2517,5.87
