imagePath,label,Shape_num,point1_x,point1_y,point2_x,point2_y,AllPixelMeanR,AllPixelMeanG,AllPixelMeanB,bBoxMeanR,bBoxMeanG,bBoxMeanB,eBoxMeanR,eBoxMeanG,eBoxMeanB
5068457,plastic,3,1249.9999999999995,585.9993599999999,1453.9999999999995,990.0,151,149,143,134,133,104,151,149,143
5068457,paper,3,972.00128,552.00024,1328.0,1026.00072,151,149,143,134,133,104,151,149,143
5068457,plastic,3,1411.9987199999991,477.72008919913225,1817.9993599999973,1097.9999999999975,151,149,143,134,133,104,151,149,143
5068502,can,3,1060.571428571429,507.98206278026913,1217.6134453781513,1056.8609865470853,149,148,145,130,137,141,149,148,145
5068502,vinyl,3,1234.0579710144928,538.4057971014493,1512.3361344537811,1050.4035874439464,149,148,145,130,137,141,149,148,145
5068502,plastic,3,1497.27731092437,441.255605381166,1701.6470588235295,904.035874439462,149,148,145,130,137,141,149,148,145
5068725,plastic,3,1211.5942028985503,544.927536231884,1373.9991039999893,723.9995999999996,148,146,141,136,120,101,148,146,141
5068725,plastic,3,1305.9993599999766,545.3364451215624,1571.9987199999714,939.9995999999912,148,146,141,136,120,101,148,146,141
5068725,paper,3,1004.0000000000016,645.2454136692777,1338.7546436829182,1033.9992000000009,148,146,141,136,120,101,148,146,141
5068741,paper,3,1050.0006399999886,572.0004,1455.9570531764343,1028.000879999994,146,145,141,116,115,112,146,145,141
5068741,plastic,3,1447.9993599999998,635.99976,1634.513274336283,792.0353982300884,146,145,141,116,115,112,146,145,141
5068741,plastic,3,1361.9991040000002,845.9992800000002,1579.9989759999992,1063.99944,146,145,141,116,115,112,146,145,141
5068757,paper,3,1028.7671232876712,476.7123287671233,1288.99872,1088.0006400000002,150,149,146,124,131,123,150,149,146
5068757,paper,3,1273.99936,460.00008,1545.99936,826.0005600000001,150,149,146,124,131,123,150,149,146
5068757,plastic,3,1469.999104,683.9999999999999,1647.998976,855.9993599999998,150,149,146,124,131,123,150,149,146
5068782,paper,3,1253.99936,416.00016,1533.99936,1059.99984,149,149,145,124,133,122,149,149,145
5068782,plastic,3,1063.999616,520.00056,1201.999744,972.00072,149,149,145,124,133,122,149,149,145
5068782,plastic,3,1517.99936,727.9999199999999,1701.99936,910.0000799999998,149,149,145,124,133,122,149,149,145
5068792,plastic,3,1552.688829623519,496.0000799999996,1742.6242607529607,961.9999199999988,151,149,146,132,128,129,151,149,146
5068792,plastic,3,1148.8954232078386,558.2096711816195,1301.9993599999964,968.0003999999968,151,149,146,132,128,129,151,149,146
5068792,paper,3,1256.0012799999995,480.00024,1520.0012799999995,1076.0004,151,149,146,132,128,129,151,149,146
5068807,paper,3,1388.2882882882882,435.1351351351351,1688.0000000000005,1017.99936,152,150,147,143,141,144,152,150,147
5068807,vinyl,3,987.99872,445.9996799999999,1441.9993599999998,1021.99968,152,150,147,143,141,144,152,150,147
5068807,plastic,3,1616.00064,478.00008,1804.00064,925.99992,152,150,147,143,141,144,152,150,147
5068821,plastic,3,1630.0006400000002,445.99968,1822.00064,923.99904,149,149,148,117,129,148,149,149,148
5068821,vinyl,3,1322.2222222222222,415.55555555555554,1625.99936,985.99968,149,149,148,117,129,148,149,149,148
5068821,vinyl,3,888.0000000000001,406.00008,1320.0,1011.9996,149,149,148,117,129,148,149,149,148
5068832,vinyl,3,977.99936,431.99928,1400.0,1013.99976,148,149,147,122,136,154,148,149,147
5068832,plastic,3,1217.99936,980.00064,1587.6106194690265,1109.7345132743362,148,149,147,122,136,154,148,149,147
5068832,vinyl,3,1388.0012799999995,427.00072000000006,1689.6969696969695,987.8787878787878,148,149,147,122,136,154,148,149,147
5068864,plastic,3,1259.143958114495,733.9993919999997,1432.0012799999995,869.9993279999995,148,148,145,134,144,140,148,148,145
5068864,plastic,3,1428.00128,517.99968,1572.00128,918.0,148,148,145,134,144,140,148,148,145
5068864,can,3,1075.9987199999998,515.9995199999997,1235.9987199999998,1064.0001599999996,148,148,145,134,144,140,148,148,145
5068875,vinyl,3,1105.4054054054054,390.99099099099095,1230.0,1045.9994399999998,147,146,143,137,143,146,147,146,143
5068875,plastic,3,1401.7046794879022,632.0000160000001,1557.9987199999982,753.999984,147,146,143,137,143,146,147,146,143
5068875,can,3,1242.00064,437.99976,1394.00064,930.00024,147,146,143,137,143,146,147,146,143
5068891,can,3,1036.764705882353,514.7058823529411,1568.7550919915711,676.0679611650478,148,147,144,148,142,136,148,147,144
5068891,paper,3,1589.2337016172412,490.05568246716143,1772.7941176470588,780.8823529411765,148,147,144,148,142,136,148,147,144
5068891,plastic,3,975.0,742.6470588235294,1656.6716341986703,917.1496358034628,148,147,144,148,142,136,148,147,144
5068906,paper,3,1101.99936,598.00032,1413.99936,814.00032,150,149,145,128,127,118,150,149,145
5068906,plastic,3,982.0019199999864,791.9998559999827,1699.4286743434852,931.999823999979,150,149,145,128,127,118,150,149,145
5068906,plastic,3,1387.9999999999995,473.9997599999993,1657.9296276431191,804.0002399999989,150,149,145,128,127,118,150,149,145
5068930,paper,3,1272.00128,525.9996000000001,1594.00064,739.99944,148,147,142,129,135,105,148,147,142
5068930,can,3,1224.0,720.0002879999998,1656.0,854.0003519999998,148,147,142,129,135,105,148,147,142
5068930,plastic,3,970.0,605.9995200000001,1174.0,797.0,148,147,142,129,135,105,148,147,142
5068945,paper,3,1047.99872,492.00048,1381.99936,722.00016,148,147,143,131,147,122,148,147,143
5068945,plastic,3,1253.999616,712.0000799999999,1459.999744,916.00056,148,147,143,131,147,122,148,147,143
5068945,plastic,3,1464.0006400000004,691.9992000000001,1636.0006400000004,875.9995200000001,148,147,143,131,147,122,148,147,143
5068955,vinyl,3,1062.00064,436.00032,1577.9993599999998,841.9996799999999,146,146,141,120,133,114,146,146,141
5068955,plastic,3,1478.0000000000005,768.0009600000001,1658.0000000000005,958.00032,146,146,141,120,133,114,146,146,141
5068955,plastic,3,1255.999616,784.0007999999999,1457.9997440000002,992.00016,146,146,141,120,133,114,146,146,141
5069023,vinyl,3,849.7775217777779,380.00088,1059.777393777778,554.0004,148,145,141,87,87,87,148,145,141
5069023,can,3,1065.8227848101264,311.3924050632911,1258.0008960000002,492.9992799999999,148,145,141,87,87,87,148,145,141
5069023,vinyl,3,886.6666666666666,433.3333333333333,1431.99872,979.99992,148,145,141,87,87,87,148,145,141
5069130,plastic,3,1114.0012799999995,450.0007200000001,1294.0012799999995,840.0002400000001,147,147,145,98,125,130,147,147,145
5069130,can,3,1048.000896,603.9993599999999,1210.001024,855.9993599999999,147,147,145,98,125,130,147,147,145
5069130,paper,3,1248.0,467.99928,1708.00128,941.99976,147,147,145,98,125,130,147,147,145
5069168,plastic,3,985.7072884540509,586.2184513607646,1143.5702497329544,1009.2632426411808,136,134,126,133,135,81,136,134,126
5069168,paper,3,1128.115134642711,523.2587826845671,1606.1197656480672,1014.786020595232,136,134,126,133,135,81,136,134,126
5069168,plastic,3,1584.0410298048653,637.0280085380472,1735.2803703308086,808.2341251136701,136,134,126,133,135,81,136,134,126
5069236,plastic,3,1014.001279999988,539.9999999999942,1154.0012799999863,956.4300222997828,135,133,123,136,129,64,135,133,123
5069236,plastic,3,1543.9987199999796,562.7028600622561,1835.999999999974,975.9995999999852,135,133,123,136,129,64,135,133,123
5069236,paper,3,1115.9987200000005,551.9995200000001,1576.0000000000002,1023.9998400000002,135,133,123,136,129,64,135,133,123
5069249,plastic,3,1545.999359999983,556.4659134413153,1823.9999999999804,947.9995199999952,141,138,130,142,131,75,141,138,130
5069249,can,3,1007.999744,607.99968,1177.999616,963.99936,141,138,130,142,131,75,141,138,130
5069249,paper,3,1139.9700887842896,559.9994399999968,1569.9993599999978,997.9999199999947,141,138,130,142,131,75,141,138,130
5069312,vinyl,3,972.0,514.0000800000001,1703.99872,813.9996000000001,143,142,140,104,105,119,143,142,140
5069312,can,3,1422.00064,784.00008,1729.99936,1011.9996,143,142,140,104,105,119,143,142,140
5069312,plastic,3,900.0,768.0002399999998,1330.00064,1044.00072,143,142,140,104,105,119,143,142,140
5069348,plastic,3,995.999999999994,711.6189594107736,1421.4485397508945,953.9999999999898,151,148,144,133,125,109,151,148,144
5069348,can,3,1447.9991040000002,616.0003200000001,1701.9989760000003,840.0009600000001,151,148,144,133,125,109,151,148,144
5069348,plastic,3,1221.2389380530972,446.9026548672566,1560.0,892.00008,151,148,144,133,125,109,151,148,144
5069894,plastic,3,855.9999999999992,498.0002399999996,1373.9296276431187,864.0007199999991,149,147,143,144,143,128,149,147,143
5069894,can,3,1084.735294117647,825.470988235294,1667.6470588235295,980.8823529411764,149,147,143,144,143,128,149,147,143
5069894,plastic,3,1219.642991414128,456.0004799999994,1814.0006399999984,830.000159999999,149,147,143,144,143,128,149,147,143
5069910,can,3,1107.7203754725706,833.9908387017076,1714.156626506024,1004.8192771084337,151,149,145,150,146,132,151,149,145
5069910,vinyl,3,1159.66055904546,537.1539911922204,1332.5211314716448,714.1188102170231,151,149,145,150,146,132,151,149,145
5069910,plastic,3,1255.4926411836452,453.7482673223389,1878.0340460788127,836.1450899049325,151,149,145,150,146,132,151,149,145
5070031,plastic,3,724.0000000000002,496.0008,924.0000000000002,690.00048,149,149,144,138,135,123,149,149,144
5070031,can,3,779.9993600000003,640.00008,1015.9993600000004,862.0005600000001,149,149,144,138,135,123,149,149,144
5070031,paper,3,999.9999999999994,476.0006399999998,1493.6423514141284,953.9999999999992,149,149,144,138,135,123,149,149,144
5070253,paper,3,917.6470588235294,501.1764705882353,1278.8235294117646,971.2363508277564,150,145,141,142,117,116,150,145,141
5070253,vinyl,3,1249.83164983165,530.8805917576609,1509.4117647058824,949.4117647058824,150,145,141,142,117,116,150,145,141
5070253,plastic,3,1466.6884531590413,503.6421275096865,1870.0,914.7058823529412,150,145,141,142,117,116,150,145,141
5070270,plastic,3,1209.5162682125424,828.9456457671685,1809.178743961353,1095.6521739130435,150,145,139,158,131,121,150,145,139
5070270,vinyl,3,1136.0,561.9996000000001,1401.99936,977.9997600000002,150,145,139,158,131,121,150,145,139
5070270,plastic,3,1348.0012800000004,445.99968000000007,1742.0006400000004,855.9993600000001,150,145,139,158,131,121,150,145,139
5070321,paper,3,1117.142857142857,557.1428571428571,1348.3809523809516,891.1210762331841,150,148,143,136,129,121,150,148,143
5070321,vinyl,3,1402.6218487394958,563.9461883408071,1643.563025210084,787.8026905829596,150,148,143,136,129,121,150,148,143
5070321,plastic,3,1344.5378151260506,833.0044843049327,1538.151260504202,996.5919282511212,150,148,143,136,129,121,150,148,143
5070375,plastic,3,1317.999359999998,444.0002400000002,1751.9987199999978,856.0163257847655,149,146,143,122,115,117,149,146,143
5070375,paper,3,1153.9993599999998,570.00024,1470.0006399999995,941.99976,149,146,143,122,115,117,149,146,143
5070375,plastic,3,1403.9993599999943,806.9794527690425,1561.0029389019596,983.9995199999976,149,146,143,122,115,117,149,146,143
5070394,plastic,4,1255.9987200000005,426.00024000000286,1580.0000000000005,909.0988123988288,150,148,145,117,112,119,150,148,145
5070394,paper,4,1350.0006400000002,362.00016,1920.0,987.99984,150,148,145,117,112,119,150,148,145
5070394,paper,4,1044.0,576.0007200000001,1362.00064,952.00056,150,148,145,117,112,119,150,148,145
5070394,plastic,4,1274.326228551706,835.5146291307586,1447.9754859585005,1018.1195345845022,150,148,145,117,112,119,150,148,145
5070412,plastic,4,1262.00064,490.0003199999999,1454.00064,966.0009599999998,150,148,143,118,111,119,150,148,143
5070412,paper,4,973.99936,587.9995200000001,1266.00064,938.00016,150,148,143,118,111,119,150,148,143
5070412,paper,4,1360.0,456.0004799999999,1776.0,1082.00016,150,148,143,118,111,119,150,148,143
5070412,plastic,4,1217.99936,1002.00024,1582.00064,1216.00008,150,148,143,118,111,119,150,148,143
5070446,paper,4,1163.545578487395,528.0004799999999,1441.546218487395,879.9998399999998,150,148,144,134,128,132,150,148,144
5070446,plastic,4,1006.00064,542.00088,1150.00064,806.0004000000001,150,148,144,134,128,132,150,148,144
5070446,plastic,4,1266.00064,868.0003199999999,1620.0,1074.0009599999998,150,148,144,134,128,132,150,148,144
5070446,can,4,1392.4527575126049,511.8483336322869,1578.4528855126048,849.8480136322869,150,148,144,134,128,132,150,148,144
5070459,vinyl,4,1104.0012799999963,411.2353684978866,1596.65758592594,1000.1331938177416,152,150,145,152,147,152,152,150,145
5070459,plastic,4,1031.9989759999994,640.0000799999962,1195.188785804081,894.0002399999955,152,150,145,152,147,152,152,150,145
5070459,plastic,4,1284.00128,940.648514393388,1623.9999999999998,1133.9999999999995,152,150,145,152,147,152,152,150,145
5070459,can,4,1574.000896,609.9998399999998,1756.001024,925.9992,152,150,145,152,147,152,152,150,145
5070478,vinyl,2,1065.9993600000005,541.9994399999999,1635.9987200000005,989.99928,149,148,145,153,154,154,149,148,145
5070478,can,2,1629.999104,571.99968,1807.998976,891.99936,149,148,145,153,154,154,149,148,145
5070512,vinyl,3,876.0,530.0006399999999,1485.99936,1008.0,152,150,147,146,142,144,152,150,147
5070512,plastic,3,1519.1420381144926,526.0003199999985,1701.0703857576125,985.9996799999974,152,150,147,146,142,144,152,150,147
5070512,can,3,1471.9991040000002,579.9996,1613.9989760000003,905.99976,152,150,147,146,142,144,152,150,147
5070578,vinyl,4,980.9747899159664,436.9506726457398,1714.5546218487398,805.0224215246636,151,147,145,138,114,130,151,147,145
5070578,can,4,1120.8067226890755,665.8928897533548,1460.7058823529412,824.3946188340809,151,147,145,138,114,130,151,147,145
5070578,plastic,4,1023.9999999999984,720.7363643004087,1503.7310924369726,914.7982062780268,151,147,145,138,114,130,151,147,145
5070578,plastic,4,1443.4957983193276,723.2286995515695,1815.6638655462184,1086.9955156950673,151,147,145,138,114,130,151,147,145
5070631,paper,4,895.9987199999999,748.0000799999998,1207.99872,997.99992,151,149,147,114,111,118,151,149,147
5070631,can,4,1081.9993600000005,549.99936,1616.0000000000002,756.0,151,149,147,114,111,118,151,149,147
5070631,can,4,1200.0000000000005,724.0003200000002,1478.0006400000004,922.0003200000004,151,149,147,114,111,118,151,149,147
5070631,plastic,4,1617.9991040000002,563.9997599999992,1794.6225967529615,845.9992799999989,151,149,147,114,111,118,151,149,147
5070679,plastic,4,812.0000000000002,773.99928,1405.3636363636365,1020.6363636363636,144,143,140,128,137,143,144,143,140
5070679,paper,4,746.00064,350.0006399999999,1122.00064,648.0,144,143,140,128,137,143,144,143,140
5070679,can,4,1111.99872,361.9994400000001,1439.99872,583.9999200000001,144,143,140,128,137,143,144,143,140
5070679,can,4,958.5888752941172,563.6476988235294,1571.764705882353,775.8823529411765,144,143,140,128,137,143,144,143,140
5070692,plastic,4,1086.0006399999934,439.9999199999971,1604.7363933689878,722.9122958601704,150,148,145,142,142,141,150,148,145
5070692,can,4,1088.0,638.00064,1708.00128,908.00064,150,148,145,142,142,141,150,148,145
5070692,can,4,1060.0,907.9992,1349.99936,1095.99984,150,148,145,142,142,141,150,148,145
5070692,paper,4,1360.0012800000002,822.00024,1682.0006400000002,1067.99976,150,148,145,142,142,141,150,148,145
5070782,paper,3,955.99872,599.9990399999998,1345.99936,949.9996799999996,143,142,138,103,102,106,143,142,138
5070782,plastic,3,1423.9987199999998,404.00064,1719.9987199999998,688.00032,143,142,138,103,102,106,143,142,138
5070782,vinyl,3,1252.0000000000005,674.0006400000001,1759.9987200000005,976.00032,143,142,138,103,102,106,143,142,138
5070826,plastic,4,1122.5165562913908,525.8278145695364,1318.7226890756303,716.7713004484306,151,149,144,139,128,113,151,149,144
5070826,plastic,4,1312.2689075630249,529.010186202596,1714.554621848739,757.1716211801747,151,149,144,139,128,113,151,149,144
5070826,can,4,1011.09243697479,722.0693136934636,1223.841059602649,931.7880794701988,151,149,144,139,128,113,151,149,144
5070826,vinyl,4,1282.7814569536424,774.1721854304636,1760.9894351019552,1073.0870430315083,151,149,144,139,128,113,151,149,144
5070862,plastic,4,1178.678817592564,395.4941219507592,1852.7204849985912,1019.999519999996,151,149,145,132,132,120,151,149,145
5070862,plastic,4,1052.2561672053564,450.1333551249919,1536.094933149249,769.1849500914993,151,149,145,132,132,120,151,149,145
5070862,plastic,4,1062.000256,585.9993599999999,1248.000384,765.9993599999999,151,149,145,132,132,120,151,149,145
5070862,can,4,1041.998976,770.0004,1243.999104,970.00056,151,149,145,132,132,120,151,149,145
5070886,plastic,4,1155.0535348942226,590.5688938621443,1622.8466562972098,816.6280535448418,152,149,145,140,122,95,152,149,145
5070886,can,4,1086.00064,652.00032,1460.00128,936.0,152,149,145,140,122,95,152,149,145
5070886,plastic,4,890.0006400000001,597.9996,1224.00128,941.99976,152,149,145,140,122,95,152,149,145
5070886,plastic,4,1132.187691597297,574.7382429971283,1954.620601756624,1020.9787016845626,152,149,145,140,122,95,152,149,145
5070899,plastic,4,1315.039367921596,655.9999199999995,1563.9206241567915,835.3730664551356,150,147,143,143,129,101,150,147,143
5070899,plastic,4,1065.9354311294287,561.0454199081037,1905.790846415655,1010.6532724663734,150,147,143,143,129,101,150,147,143
5070899,can,4,1017.99936,647.9999999999999,1408.0,931.99968,150,147,143,143,129,101,150,147,143
5070899,plastic,4,820.0,594.0,1164.0,945.99936,150,147,143,143,129,101,150,147,143
5070917,plastic,4,1313.3905462196842,608.0003999999911,1567.0123139763105,790.0589196826957,151,150,146,146,145,127,151,150,146
5070917,plastic,4,1067.5203239608013,500.0001839999952,1911.040647921592,968.3854816020456,151,150,146,146,145,127,151,150,146
5070917,can,4,1017.99936,593.9992799999999,1405.99808,883.9994399999998,151,150,146,146,145,127,151,150,146
5070917,plastic,4,1535.4255526909844,803.158883924744,1707.63969226797,936.8101104128102,151,150,146,146,145,127,151,150,146
5071006,can,4,1178.0010239999997,535.9996800000001,1352.0008959999998,949.99968,151,149,145,138,129,118,151,149,145
5071006,plastic,4,950.00064,511.99992,1190.0006400000002,784.00008,151,149,145,138,129,118,151,149,145
5071006,can,4,1496.7065223529405,505.99943999999925,1724.7058823529412,1098.8235294117646,151,149,145,138,129,118,151,149,145
5071006,paper,4,1304.0006400000002,619.99992,1524.0006400000002,923.99976,151,149,145,138,129,118,151,149,145
5071020,can,4,1250.0006400000002,355.99968,1402.0006400000002,778.0003199999999,148,146,142,139,139,141,148,146,142
5071020,paper,4,1406.0002559999998,489.9996,1608.000384,789.99912,148,146,142,139,139,141,148,146,142
5071020,can,4,1024.0012799999995,790.6872132275682,1634.0006399999968,968.0003999999984,148,146,142,139,139,141,148,146,142
5071020,plastic,4,989.99936,521.99928,1253.9993599999998,739.99944,148,146,142,139,139,141,148,146,142
5071082,plastic,3,1395.99872,544.00032,1721.99936,1048.00032,150,148,144,131,127,127,150,148,144
5071082,can,3,1576.0012800000002,760.0001760000002,1834.00064,900.0001440000002,150,148,144,131,127,127,150,148,144
5071082,paper,3,1040.0,542.0001599999999,1500.00128,1100.00016,150,148,144,131,127,127,150,148,144
5071124,plastic,4,1238.0006399999932,566.4838858522758,1602.857142857143,1039.428571428571,152,149,145,142,136,138,152,149,145
5071124,plastic,4,1118.5714285714284,472.2857142857142,1515.28347643119,712.0000799999968,152,149,145,142,136,138,152,149,145
5071124,plastic,4,993.99936,681.99984,1233.99936,974.00016,152,149,145,142,136,138,152,149,145
5071124,can,4,1413.99936,625.9996800000001,1783.99872,927.99936,152,149,145,142,136,138,152,149,145
5071149,plastic,4,1243.9987199999964,473.3080421881277,1587.4015748031495,948.8188976377952,150,147,142,143,135,121,150,147,142
5071149,can,4,1427.99872,517.99968,1721.99936,940.00032,150,147,142,143,135,121,150,147,142
5071149,plastic,4,1107.8740157480315,381.1023622047244,1504.5606437269455,621.5121310236198,150,147,142,143,135,121,150,147,142
5071149,plastic,4,1008.6614173228346,593.7007874015748,1242.424812850394,879.6385152755905,150,147,142,143,135,121,150,147,142
5080899,plastic,1,1021.3592233009708,497.0873786407767,1594.736842105263,930.7017543859648,158,153,145,166,167,171,158,153,145
5120767,paper,1,718.6757119999999,562.925178,1869.0,1179.2498219999998,162,162,160,183,193,200,162,162,160
5121794,vinyl,1,1112.498575999997,558.4740209999995,1697.6742879999952,1107.4267534680696,167,166,166,174,167,176,167,166,166
5122656,paper,1,1079.124287999996,591.426092344493,1659.8485759999944,970.100711999998,167,166,165,181,172,178,167,166,165
5124731,pet,1,1074.0006400000002,684.0,1626.0006400000002,859.99968,124,119,112,123,119,116,124,119,112
t3_0001,paper,4,261.99999999999994,335.9999999999999,851.0,1033.0,144,99,84,155,98,74,144,99,84
t3_0001,paper,4,790.9999999999998,133.00000000000003,1145.0,679.0000000000005,144,99,84,155,98,74,144,99,84
t3_0001,pet,4,1088.9999999999998,401.0,1576.9999999999998,572.0,144,99,84,155,98,74,144,99,84
t3_0001,can,4,1084.8,370.0,1314.4,672.8,144,99,84,155,98,74,144,99,84
t3_0002,pet,4,670.9999999999999,388.9999999999994,1096.0000000000005,814.0,135,88,72,121,78,63,135,88,72
t3_0002,can,4,985.0000000000005,184.99999999999983,1276.0000000000002,450.0000000000001,135,88,72,121,78,63,135,88,72
t3_0002,can,4,611.0,591.9999999999999,928.0,918.9999999999998,135,88,72,121,78,63,135,88,72
t3_0002,glass,4,932.0,639.0,1306.0,800.0,135,88,72,121,78,63,135,88,72
t3_0003,plastic,4,867.9999999999999,167.00000000000006,1171.999999999999,635.0,132,131,134,147,150,158,132,131,134
t3_0003,paper,4,1018.0,611.0000000000001,1302.0,797.0000000000001,132,131,134,147,150,158,132,131,134
t3_0003,can,4,706.0000000000001,440.00000000000006,1060.0,889.0,132,131,134,147,150,158,132,131,134
t3_0003,glass,4,555.0,514.0,767.0,621.0,132,131,134,147,150,158,132,131,134
t3_0004,vinyl,5,1083.0,219.00000000000003,1317.0,723.0,121,118,121,138,129,133,121,118,121
t3_0004,can,5,782.0000000000001,583.0000000000001,1039.0,844.0000000000002,121,118,121,138,129,133,121,118,121
t3_0004,plastic,5,672.0,310.0,909.0,618.0,121,118,121,138,129,133,121,118,121
t3_0004,pack,5,889.0,365.0,1082.0,532.0,121,118,121,138,129,133,121,118,121
t3_0004,glass,5,864.9999999999999,153.00000000000006,988.0,332.0000000000001,121,118,121,138,129,133,121,118,121
t3_0005,can,4,801.0,594.0,1164.0,786.0,115,116,119,134,149,158,115,116,119
t3_0005,pack,4,1098.0,602.9999999999999,1232.0,804.9999999999999,115,116,119,134,149,158,115,116,119
t3_0005,pack,4,859.0000000000002,241.00000000000009,1145.0000000000002,443.00000000000006,115,116,119,134,149,158,115,116,119
t3_0005,pack,4,949.9999999999994,427.9999999999999,1139.0,609.0,115,116,119,134,149,158,115,116,119
t3_0006,vinyl,5,681.0000000000001,565.0,1020.0,924.0,128,123,126,126,126,133,128,123,126
t3_0006,can,5,986.0,505.0,1163.0,705.0,128,123,126,126,126,133,128,123,126
t3_0006,paper,5,826.0000000000001,328.9999999999999,1086.0000000000005,580.0000000000001,128,123,126,126,126,133,128,123,126
t3_0006,can,5,755.0000000000001,258.99999999999994,877.0000000000001,408.0,128,123,126,126,126,133,128,123,126
t3_0006,plastic,5,1137.9999999999998,291.0,1290.9999999999998,452.0,128,123,126,126,126,133,128,123,126
t3_0007,vinyl,5,926.0,585.0,1125.0,898.0,130,130,129,158,154,152,130,130,129
t3_0007,can,5,1102.135135135135,539.4594594594595,1233.5135135135135,759.4594594594594,130,130,129,158,154,152,130,130,129
t3_0007,can,5,808.0,397.0,966.0,628.0,130,130,129,158,154,152,130,130,129
t3_0007,glass,5,969.0,264.00000000000006,1065.0,415.0,130,130,129,158,154,152,130,130,129
t3_0007,vinyl,5,977.0,464.0,1140.0000000000002,699.9999999999999,130,130,129,158,154,152,130,130,129
t3_0008,plastic,4,854.0,408.0000000000001,1067.0,615.0000000000001,116,116,115,77,82,87,116,116,115
t3_0008,can,4,1159.0,427.0,1303.0,603.0,116,116,115,77,82,87,116,116,115
t3_0008,can,4,1058.0,440.00000000000006,1157.0,672.0,116,116,115,77,82,87,116,116,115
t3_0008,vinyl,4,568.0,456.0,849.0,633.0,116,116,115,77,82,87,116,116,115
t3_0009,paper,4,827.9999999999999,269.0,1334.0,597.0,91,107,65,86,105,68,91,107,65
t3_0009,can,4,664.0000000000001,322.99999999999983,916.0,492.9999999999998,91,107,65,86,105,68,91,107,65
t3_0009,pack,4,806.5934065934066,609.5238095238095,1072.161172161172,762.6373626373627,91,107,65,86,105,68,91,107,65
t3_0009,plastic,4,821.9999999999998,487.0,1036.999999999999,632.0000000000001,91,107,65,86,105,68,91,107,65
t3_0010,paper,4,661.0000000000001,128.0,1397.0,770.0,107,106,96,89,97,93,107,106,96
t3_0010,vinyl,4,920.0,634.0,1121.0,883.0,107,106,96,89,97,93,107,106,96
t3_0010,vinyl,4,607.0000000000002,686.0,938.0000000000002,928.0,107,106,96,89,97,93,107,106,96
t3_0010,paper,4,442.0,607.0000000000001,639.0,850.0000000000001,107,106,96,89,97,93,107,106,96
t3_0011,pet,4,1003.0,27.99999999999998,1226.0,654.0,121,118,112,68,59,46,121,118,112
t3_0011,vinyl,4,934.313725490196,297.05882352941177,1373.0,506.0,121,118,112,68,59,46,121,118,112
t3_0011,paper,4,513.0000000000002,477.0,1065.0,860.0,121,118,112,68,59,46,121,118,112
t3_0011,paper,4,602.0,449.0,1014.0,870.0,121,118,112,68,59,46,121,118,112
t3_0012,vinyl,4,442.0,380.0,1004.0,786.0,142,145,149,195,194,193,142,145,149
t3_0012,pack,4,1125.8064516129032,442.741935483871,1245.0,520.0,142,145,149,195,194,193,142,145,149
t3_0012,pet,4,1068.69639047349,451.9999999999992,1170.9999999999973,600.9999999999989,142,145,149,195,194,193,142,145,149
t3_0012,can,4,1008.412528832888,541.994587895204,1105.954981058559,631.9032829901705,142,145,149,195,194,193,142,145,149
t3_0013,plastic,4,855.620921323059,629.3790786769409,1033.8253410410364,718.7917491974592,171,118,84,177,102,56,171,118,84
t3_0013,can,4,912.0,421.0,1049.9999999999998,560.0,171,118,84,177,102,56,171,118,84
t3_0013,pack,4,1049.0000000000002,339.0,1154.0000000000002,566.0,171,118,84,177,102,56,171,118,84
t3_0013,pet,4,802.0000000000001,363.00000000000006,922.0588235294116,624.0196078431372,171,118,84,177,102,56,171,118,84
t3_0014,plastic,4,1045.0,459.0,1231.0,653.9999999999999,94,104,78,70,80,57,94,104,78
t3_0014,pet,4,824.0,538.0000000000001,1114.0,717.0000000000001,94,104,78,70,80,57,94,104,78
t3_0014,vinyl,4,723.0000000000007,246.0,866.0,516.0,94,104,78,70,80,57,94,104,78
t3_0014,paper,4,915.0,392.0722835528524,1110.9999999999998,536.000000000001,94,104,78,70,80,57,94,104,78
t3_0015,vinyl,4,798.0,361.0,1041.0,652.0,74,89,55,73,85,53,74,89,55
t3_0015,paper,4,932.0,501.0,1139.0,684.0,74,89,55,73,85,53,74,89,55
t3_0015,paper,4,965.4594594594596,615.8378378378378,1163.7837837837835,816.7567567567568,74,89,55,73,85,53,74,89,55
t3_0015,glass,4,804.9999999999999,742.0,1003.0,811.0,74,89,55,73,85,53,74,89,55
t3_0016,pet,3,1112.31884057971,131.15942028985506,1265.999999999999,524.0000000000001,66,56,51,78,69,64,66,56,51
t3_0016,paper,3,718.0,277.0,1116.0,764.0,66,56,51,78,69,64,66,56,51
t3_0016,vinyl,3,967.5507246376808,505.37681159420265,1318.1159420289855,705.0724637681159,66,56,51,78,69,64,66,56,51
t3_0017,can,5,833.9999999999993,584.0,949.9999999999994,720.228913421141,99,86,85,122,104,106,99,86,85
t3_0017,paper,5,1040.0,415.0,1173.0,600.0,99,86,85,122,104,106,99,86,85
t3_0017,pet,5,833.9999999999995,525.457826842282,1075.9999999999995,625.0000000000005,99,86,85,122,104,106,99,86,85
t3_0017,can,5,945.9999999999986,483.00000000000085,1037.6867402634218,550.8433701317119,99,86,85,122,104,106,99,86,85
