,imagePath,label,Shape_num,width,height,point1_x,point1_y,point2_x,point2_y,ascept_ratio
10654,4849642,paper,1,2268,4032,797,1569,1606,2448,7.78
10655,4850003,pet,1,3184,5664,884,1518,2145,4429,20.35
10656,4850018,pet,1,3184,5664,907,1429,2105,4266,18.85
10657,4850525,paper,1,2592,4608,850,1856,1534,2893,5.94
10658,4850614,vinyl,1,4032,2268,1606,970,2208,1707,4.85
10659,4850702,can,1,2268,4032,909,1484,1230,2676,4.18
10660,4850773,plastic,1,2268,4032,655,1575,1329,2252,4.99
10661,4850843,paper,1,2268,4032,838,1547,1269,2602,4.97
10662,4850877,paper,1,2592,4608,1015,1681,1728,2605,5.52
10663,4850947,can,1,2268,4032,754,1391,1213,2664,6.39
10664,4851070,plastic,1,1440,2560,600,1101,797,1571,2.51
10665,4851185,paper,1,2268,4032,674,1480,1577,2051,5.64
10666,4851439,plastic,1,2268,4032,1365,1873,1609,2273,1.07
10667,4851471,plastic,1,2268,4032,1183,1665,1480,2121,1.48
10668,4851502,plastic,1,2268,4032,1040,1376,1338,2365,3.22
10669,4851639,plastic,1,2268,4032,1040,1503,1389,2180,2.58
10670,4851763,plastic,1,2268,4032,932,1934,1430,2296,1.97
10671,4851815,plastic,1,4128,2322,1567,1161,2732,1565,4.91
10672,4852064,paper,1,2250,4000,809,1016,1794,2481,16.03
10673,4852220,plastic,1,2268,4032,1420,1410,1526,2236,0.96
10674,4852454,plastic,1,2268,4032,1027,1594,1358,1994,1.45
10675,4852651,plastic,1,2268,4032,1024,1714,1351,2325,2.18
10676,4852955,plastic,1,2268,4032,883,1802,1231,2151,1.33
10677,4853001,plastic,1,2268,4032,959,1485,1475,2355,4.91
10678,4853052,vinyl,1,1836,3264,481,1125,1343,1991,12.46
10679,4853092,paper,1,2268,4032,967,1556,1425,2291,3.68
10680,4853141,plastic,1,2268,4032,414,1073,1581,2703,20.8
10681,4853219,vinyl,1,2252,4000,1196,1472,1315,2086,0.81
10682,4853284,vinyl,1,3184,5664,296,1735,2684,3782,27.11
10683,4853424,plastic,1,2268,4032,527,1700,1480,1995,3.07
10684,4853478,plastic,1,2268,4032,638,1610,1618,2583,10.43
10685,4853595,plastic,1,2268,4032,400,1298,1650,2474,16.08
10686,4853719,pet,1,2268,4032,340,1720,1796,2145,6.77
10687,4853743,paper,1,2250,4000,455,1475,1938,2456,16.16
10688,4853855,plastic,1,2268,4032,920,1868,1270,2578,2.72
10689,4853904,glass,1,2268,4032,1039,1766,1345,2289,1.75
10690,4854007,pet,1,2268,4032,756,1099,1352,3345,14.64
10691,4854049,pet,1,2268,4032,853,1371,1301,2555,5.8
10692,4854122,plastic,1,2252,4000,1153,1672,1529,2127,1.9
10693,4854219,plastic,1,2252,4000,960,1584,1390,2109,2.51
10694,4854277,pet,1,2250,4000,838,1353,1204,2458,4.49
10695,4854309,vinyl,1,2268,4032,951,1814,1241,2170,1.13
10696,4854336,plastic,1,2268,4032,835,1685,1522,2362,5.09
10697,4854350,can,1,2268,4032,778,1559,1304,2555,5.73
10698,4854422,vinyl,1,4032,2268,1417,1017,2655,1436,5.67
10699,4854548,pack,1,2250,4000,916,1940,1291,2150,0.88
10700,4854680,plastic,1,4032,2268,1906,904,2252,1288,1.45
10701,4854732,paper,1,2268,4032,936,1558,1509,2388,5.2
10702,4855034,paper,1,2268,4032,730,1367,1439,2161,6.16
10703,4855112,plastic,1,2250,4000,1069,1862,1162,1950,0.09
10704,4855143,plastic,1,2268,4032,799,1621,1509,2321,5.43
10705,4855482,plastic,1,2268,4032,1014,1903,1288,2189,0.86
10706,4855548,plastic,1,2250,4000,959,1781,1359,2222,1.96
10707,4855991,plastic,1,2268,4032,765,1540,1506,2507,7.84
10708,4856056,plastic,1,2250,4000,777,1711,1285,1889,1.0
10709,4856082,plastic,1,2250,4000,1064,1892,1270,2298,0.93
10710,4856150,plastic,1,2268,4032,1065,1739,1304,2189,1.18
10711,4856354,paper,1,2268,4032,747,1364,1619,1988,5.95
10712,4856386,pack,1,2250,4000,831,2008,1293,2271,1.35
10713,4856501,paper,1,2268,4032,690,1395,1546,2547,10.78
10714,4856728,glass,1,2268,4032,983,1162,1408,2693,7.12
10715,4856809,plastic,1,2250,4000,1147,1950,1381,2219,0.7
10716,4856816,can,1,2268,4032,532,1675,1815,2316,8.99
10717,4856987,glass,1,2268,4032,684,1600,1723,2120,5.91
10718,4856999,paper,1,2268,4032,885,1228,1515,2407,8.12
10719,4857018,pack,1,2268,4032,564,1496,1679,2391,10.91
10720,4857066,glass,1,2268,4032,834,1305,1225,2650,5.75
10721,4857117,pack,1,2268,4032,791,1078,1369,2760,10.63
10722,4857129,pack,1,2268,4032,825,1386,1518,2633,9.45
10723,4857157,pack,1,2268,4032,765,1304,1318,2833,9.25
10724,4857177,can,1,2250,4000,747,1559,1512,2297,6.27
10725,4857180,pack,1,2268,4032,762,1566,1383,2823,8.54
10726,4857232,vinyl,1,2268,4032,873,1540,1503,2577,7.14
10727,4857351,pet,1,2268,4032,747,1345,1632,2542,11.58
10728,4857428,pack,1,2268,4032,759,1647,1550,2356,6.13
10729,4857481,paper,1,2268,4032,901,1024,1329,2673,7.72
10730,4857611,vinyl,1,2268,4032,472,1517,2056,3202,29.19
10731,4857617,plastic,1,2268,4032,863,1364,1408,2048,4.08
10732,4857640,vinyl,1,2268,4032,652,1360,1858,2538,15.54
10733,4857684,vinyl,1,2268,4032,942,1751,1701,2482,6.07
10734,4857771,paper,1,2268,4032,229,1026,2004,2917,36.71
10735,4857957,vinyl,1,2268,4032,854,1444,1534,2186,5.52
10736,4858165,vinyl,1,3184,5664,1243,1628,1999,3673,8.57
10737,4858270,vinyl,1,3184,5664,1132,1328,2149,2859,8.63
10738,4858299,plastic,1,2268,4032,1046,1298,1153,2473,1.37
10739,4858607,plastic,1,2268,4032,1052,1279,1175,2407,1.52
10740,4858635,plastic,1,2268,4032,1134,1392,1219,2375,0.91
10741,4858653,plastic,1,2268,4032,951,1663,1125,2562,1.71
10742,4858747,plastic,1,2268,4032,973,1465,1462,2526,5.67
10743,4858812,paper,1,2268,4032,504,1298,1619,2781,18.08
10744,4859219,paper,1,4032,2268,1603,680,2781,1581,11.61
10745,4859238,vinyl,1,2268,4032,715,1424,1537,2529,9.93
10746,4859250,vinyl,1,2268,4032,876,1594,1402,2161,3.26
10747,4859488,plastic,1,4032,2268,1336,917,2592,1650,10.07
10748,4859490,plastic,1,2268,4032,778,1458,1336,2022,3.44
10749,4859567,plastic,1,2268,4032,721,1320,1588,2356,9.82
10750,4859877,plastic,1,2268,4032,734,1433,1654,2605,11.79
10751,4860045,plastic,1,2268,4032,740,1600,1528,2403,6.92
10752,4860046,plastic,1,2268,4032,743,1518,1544,2422,7.92
10753,4860319,plastic,1,2268,4032,923,1449,1430,2463,5.62
10754,4860320,plastic,1,2268,4032,822,1720,1506,2492,5.77
10755,4860557,plastic,1,2268,4032,941,1300,1402,2640,6.76
10756,4860698,glass,1,1836,3264,735,1264,953,2071,2.94
10757,4860821,pet,1,2322,4128,806,1461,1400,2596,7.03
10758,4860973,plastic,1,2268,4032,1253,1744,1303,2517,0.42
10759,4861145,plastic,1,2268,4032,810,1467,1446,2262,5.53
10760,4861151,paper,1,2268,4032,598,1329,1805,2577,16.47
10761,4861687,paper,1,2268,4032,1118,1644,1246,2211,0.79
10762,4861761,vinyl,1,2268,4032,602,1556,1808,2624,14.08
10763,4861778,paper,1,2268,4032,1112,1944,1247,2158,0.32
10764,4861809,plastic,1,2268,4032,800,1726,1550,2479,6.18
10765,4861907,plastic,1,2268,4032,973,1629,1421,2432,3.93
10766,4862110,vinyl,1,2268,4032,614,1348,1556,2240,9.19
10767,4862243,plastic,1,2268,4032,1064,1792,1317,2284,1.36
10768,4863449,paper,1,2268,4032,718,1383,1682,2424,10.97
10769,4863724,paper,1,2268,4032,1045,1744,1254,2227,1.1
10770,4863830,paper,1,2268,4032,939,1386,1355,2363,4.44
10771,4864071,paper,1,2268,4032,967,1440,1515,2174,4.4
10772,4864097,vinyl,1,2268,4032,762,1092,1496,2153,8.52
10773,4864361,vinyl,1,2250,4000,919,1116,1175,2591,4.2
10774,4864406,vinyl,1,2250,4000,773,1489,1263,2385,4.88
10775,4864460,paper,1,2268,4032,808,1512,1485,2425,6.76
10776,4864558,paper,1,2268,4032,885,1503,1509,2344,5.74
10777,4864617,paper,1,2268,4032,832,1434,1480,2256,5.82
10778,4864913,paper,1,2268,4032,721,1405,1540,2448,9.34
10779,4865315,can,1,5664,3184,2089,1291,3514,1874,4.61
10780,4865432,paper,1,2340,4160,952,1202,1424,3003,8.73
10781,4865564,vinyl,1,2340,4160,751,1411,1544,2675,10.3
10782,4865625,plastic,1,2268,4032,1068,1556,1243,2428,1.67
10783,4865650,pack,1,2268,4032,876,1638,1484,2249,4.06
10784,4865710,plastic,1,2268,4032,857,1701,1449,2277,3.73
10785,4866104,vinyl,1,2268,4032,949,1697,1372,2480,3.62
10786,4866154,plastic,1,2268,4032,722,1650,1434,2759,8.63
10787,4866478,plastic,1,2268,4032,827,1562,1441,2460,6.03
10788,4866878,plastic,1,2268,4032,955,1840,1413,2277,2.19
10789,4867184,plastic,1,2268,4032,891,1578,1578,2391,6.11
10790,4867454,plastic,1,2268,4032,863,1525,1494,2659,7.82
10791,4868070,glass,1,2268,4032,990,1910,1280,2074,0.52
10792,4868487,pack,1,2268,4032,1008,1847,1437,2257,1.92
10793,4868633,vinyl,1,2322,4128,852,1422,1605,2871,11.38
10794,4868738,glass,1,2268,4032,978,1916,1239,2499,1.66
10795,4869234,vinyl,1,2268,4032,444,1051,1679,2456,18.97
10796,4869476,paper,1,2268,4032,606,1169,1862,2680,20.75
10797,4869638,paper,1,2268,4032,775,1596,1476,2423,6.34
10798,4869653,plastic,1,2268,4032,1084,1773,1242,2119,0.6
10799,4869733,paper,1,2268,4032,444,1537,1910,2515,15.68
10800,4869839,paper,1,2268,4032,608,1295,1894,2911,22.73
10801,4869860,paper,1,2268,4032,572,1447,1587,2692,13.82
10802,4870173,plastic,1,2268,4032,980,1744,1336,2047,1.18
10803,4870411,plastic,1,2268,4032,797,1307,1468,2267,7.04
10804,4870530,plastic,1,2268,4032,895,1194,1632,1937,5.99
10805,4870575,vinyl,1,2268,4032,680,1710,1540,2362,6.13
10806,4870649,can,1,4032,2268,1120,926,3105,1593,14.48
10807,4870827,paper,1,2268,4032,548,1202,1872,2919,24.86
10808,4870878,plastic,1,2268,4032,861,1361,1548,1917,4.18
10809,4871003,paper,1,2268,4032,458,1237,1783,2858,23.49
10810,4871020,paper,1,2268,4032,501,1361,1798,2961,22.69
10811,4871037,plastic,1,2268,4032,917,1597,1370,2356,3.76
10812,4871067,paper,1,2268,4032,445,941,1742,2636,24.04
10813,4871084,plastic,1,2268,4032,649,1614,1770,2518,11.08
10814,4871101,plastic,1,4032,2268,1903,917,2240,1251,1.23
10815,4871103,paper,1,2268,4032,444,1440,1972,2861,23.74
10816,4871121,paper,1,2268,4032,375,1266,1947,2677,24.26
10817,4871166,plastic,1,2268,4032,592,1033,1665,2536,17.64
10818,4871225,plastic,1,4032,2268,1481,580,2489,1436,9.44
10819,4871241,paper,1,2268,4032,980,1550,1477,1879,1.79
10820,4871265,paper,1,2268,4032,501,1263,1824,2955,24.48
10821,4871289,can,1,2268,4032,1099,1358,1287,1702,0.71
10822,4871316,vinyl,1,2268,4032,913,1508,1537,2242,5.01
10823,4871382,plastic,1,4032,2268,1331,937,2644,1473,7.7
10824,4871388,plastic,1,4032,2268,1814,860,2233,1443,2.67
10825,4871461,pet,1,2560,1440,966,450,1600,965,8.86
10826,4871493,paper,1,2268,4032,785,929,1665,2998,19.91
10827,4871520,pet,1,2268,4032,680,1487,1395,2429,7.37
10828,4871839,vinyl,1,2268,4032,942,1874,1329,2356,2.04
10829,4871880,vinyl,1,2268,4032,723,1683,1491,2579,7.52
10830,4871908,pet,1,2268,4032,580,1514,1652,2708,14.0
10831,4872034,vinyl,1,2322,4128,1019,1496,1432,2772,5.5
10832,4872254,plastic,1,2340,4160,786,988,1548,3146,16.89
10833,4872424,vinyl,1,2268,4032,819,1710,1462,2422,5.01
10834,4872450,glass,1,4032,2268,1897,554,2259,1565,4.0
10835,4872603,paper,1,2268,4032,518,1312,1886,2849,22.99
10836,4872686,paper,1,2268,4032,513,1326,1848,3024,24.79
10837,4872815,pack,1,2592,4608,886,1656,1717,2671,7.06
10838,4872822,paper,1,2268,4032,671,1232,1931,2870,22.57
10839,4873044,vinyl,1,2268,4032,842,1499,1460,2255,5.11
10840,4873233,paper,1,2268,4032,1045,1616,1207,2089,0.84
10841,4873301,vinyl,1,2268,4032,980,1714,1235,1994,0.78
10842,4873373,plastic,1,2340,4160,650,1115,1791,3201,24.45
10843,4873494,pet,1,2268,4032,860,1380,1200,2460,4.02
10844,4873709,glass,1,2268,4032,633,1377,1537,2092,7.07
10845,4873727,vinyl,1,2268,4032,613,1336,1518,2522,11.74
10846,4873745,glass,1,2268,4032,589,1401,1522,2141,7.55
10847,4874135,plastic,1,2268,4032,925,1556,1482,2644,6.63
10848,4874239,paper,1,2268,4032,1062,1644,1255,2287,1.36
10849,4874642,vinyl,1,2268,4032,910,1562,1468,2312,4.58
10850,4874666,paper,1,2268,4032,1028,1601,1280,2272,1.85
10851,4874749,plastic,1,2268,4032,750,1150,1446,2526,10.47
10852,4874886,paper,1,2268,4032,514,780,1805,2587,25.51
10853,4874942,vinyl,1,2604,4624,1297,2287,1628,2722,1.2
10854,4874952,vinyl,1,2322,4128,803,1929,1509,2482,4.07
10855,4874969,plastic,1,2268,4032,1005,1777,1263,2148,1.05
10856,4875405,plastic,1,2268,4032,847,1616,1411,2498,5.44
10857,4875924,vinyl,1,2268,4032,548,1569,1638,2822,14.94
10858,4876103,plastic,1,2322,4128,945,1748,1448,2585,4.39
10859,4876161,vinyl,1,2322,4128,684,1513,1529,2609,9.66
10860,4876390,plastic,1,2268,4032,1030,1846,1446,2407,2.55
10861,4876466,plastic,1,2268,4032,1112,1707,1260,2189,0.78
10862,4876534,plastic,1,2268,4032,1098,1804,1268,2226,0.78
10863,4876657,vinyl,1,2268,4032,1039,1932,1216,2211,0.54
10864,4876693,vinyl,1,2268,4032,1036,1859,1254,2142,0.67
10865,4876764,plastic,1,2268,4032,806,1572,1594,2608,8.93
10866,4876839,paper,1,2268,4032,498,1002,1762,2713,23.65
10867,4877079,vinyl,1,2268,4032,874,1402,1272,2261,3.74
10868,4877257,paper,1,2268,4032,479,1147,1872,2855,26.02
10869,4877283,paper,1,2268,4032,526,1216,1928,2999,27.34
10870,4877304,pack,1,2268,4032,848,1266,1525,2633,10.12
10871,4877336,paper,1,2268,4032,532,1291,1818,2961,23.49
10872,4877381,can,1,2250,4000,947,1912,1303,2200,1.14
10873,4877514,paper,1,4032,2268,1077,789,2756,1801,18.58
10874,4877525,paper,1,2268,4032,750,1547,1953,2876,17.48
10875,4877563,paper,1,2268,4032,529,1134,1840,2948,26.01
10876,4877564,can,1,2250,4000,941,1953,1303,2184,0.93
10877,4877915,pet,1,2268,4032,876,1181,1408,2781,9.31
10878,4877983,vinyl,1,2322,4128,698,1157,1625,2970,17.53
10879,4878194,vinyl,1,2268,4032,891,1597,1336,2328,3.56
10880,4878255,can,1,4032,2268,1553,923,2597,1318,4.51
10881,4878429,can,1,4032,2268,1228,1021,2303,1401,4.47
10882,4878455,can,1,2268,4032,973,1449,1336,2734,5.1
10883,4878543,plastic,1,2268,4032,757,1736,1625,2517,7.41
10884,4878570,plastic,1,2268,4032,800,1753,1660,2522,7.23
10885,4878806,vinyl,1,2268,4032,864,1343,1579,2323,7.66
10886,4878838,vinyl,1,2268,4032,794,1438,1383,2351,5.88
10887,4879005,vinyl,1,2268,4032,510,1373,1591,2712,15.83
10888,4879346,vinyl,1,2268,4032,740,1369,1497,2322,7.89
10889,4879837,paper,1,2592,4608,986,1840,1566,2646,3.91
10890,4880504,can,1,2268,4032,825,1490,1468,2562,7.54
10891,4880743,paper,1,2268,4032,699,1796,1622,2917,11.31
10892,4880966,plastic,1,2268,4032,900,880,1208,2765,6.35
10893,4881061,paper,1,2604,4624,1185,1818,1608,2716,3.15
10894,4881111,vinyl,1,2272,4032,739,1579,1531,2315,6.36
10895,4881176,vinyl,1,1836,3264,689,1063,1436,2022,11.95
10896,4881186,vinyl,1,2272,4032,580,1286,1826,2696,19.18
10897,4881207,paper,1,2268,4032,998,1745,1266,2332,1.72
10898,4881314,vinyl,1,4128,2322,1970,922,2678,1310,2.87
10899,4881381,paper,1,1836,3264,581,1137,1191,1976,8.54
10900,4881406,vinyl,1,2250,4000,977,1668,1289,2317,2.25
10901,4881495,vinyl,1,2250,4000,872,1725,1309,2191,2.26
10902,4881604,glass,1,2268,4032,876,1380,1282,2776,6.2
10903,4881607,paper,1,2604,4624,997,1644,1889,2785,8.45
10904,4881609,plastic,1,2268,4032,829,1742,1383,2259,3.13
10905,4881761,paper,1,2604,4624,1053,2183,1701,2926,4.0
10906,4881813,pet,1,2250,4000,935,1424,1281,2527,4.24
10907,4882056,plastic,1,2268,4032,759,1586,1597,2235,5.95
10908,4882119,paper,1,1836,3264,534,1012,1313,2069,13.74
10909,4882214,paper,1,2268,4032,787,1188,1474,2829,12.33
10910,4882241,paper,1,2268,4032,457,1654,1745,2555,12.69
10911,4882570,pack,1,2268,4032,826,1687,1521,2624,7.12
10912,4882663,pet,1,2268,4032,1024,1462,1251,2133,1.67
10913,4882840,pack,1,2268,4032,904,1818,1266,2221,1.6
10914,4883215,vinyl,1,2268,4032,1134,1361,1525,2290,3.97
10915,4883288,glass,1,2250,4000,916,1334,1337,2672,6.26
10916,4883293,plastic,1,2268,4032,936,1909,1361,2350,2.05
10917,4883685,plastic,1,2268,4032,598,1540,1657,2495,11.06
10918,4883829,vinyl,1,2268,4032,789,1832,1543,2366,4.4
10919,4883933,vinyl,1,2268,4032,614,1509,1494,2488,9.42
10920,4883948,vinyl,1,2268,4032,832,1736,1314,2218,2.54
10921,4884403,paper,1,2268,4032,583,1292,1726,2378,13.57
10922,4884451,paper,1,2268,4032,662,1321,1575,2268,9.45
10923,4884482,paper,1,2604,4624,1073,1711,1354,2428,1.67
10924,4884562,paper,1,2268,4032,886,1357,1507,2324,6.57
10925,4884650,plastic,1,2592,4608,1019,1994,1660,2696,3.77
10926,4884668,paper,1,1440,2560,265,777,1103,1643,19.69
10927,4886301,pet,1,2268,4032,1030,1606,1244,2221,1.44
10928,4886726,glass,1,1836,3264,694,1443,928,1670,0.89
10929,4886822,can,1,3184,5664,995,1898,2229,3761,12.75
10930,4886867,plastic,1,1836,3264,696,1303,1015,1601,1.59
10931,4886975,vinyl,1,2268,4032,1000,1532,1320,2638,3.87
10932,4887084,vinyl,1,2268,4032,765,1547,1475,2058,3.97
10933,4887268,paper,1,2268,4032,681,1647,1643,2609,10.12
10934,4887368,pack,1,2988,5312,1370,2341,1754,3136,1.92
10935,4887989,vinyl,1,2268,4032,734,1877,1644,2028,1.5
10936,4889437,plastic,1,2268,4032,866,1452,1421,2167,4.34
10937,4889449,paper,1,2604,4624,1026,1709,1504,2385,2.68
10938,4889518,plastic,1,1836,3264,645,1119,1024,1805,4.34
10939,4889674,paper,1,2604,4624,993,1929,1636,2326,2.12
10940,4889767,can,1,2268,4032,810,1373,1462,2659,9.17
10941,4890176,plastic,1,1836,3264,836,1320,923,1903,0.85
10942,4890206,paper,1,2268,4032,470,1412,1769,2559,16.29
10943,4890910,pet,1,1836,3264,882,1048,1158,1851,3.7
10944,4891016,paper,1,2268,4032,747,1326,1537,2652,11.46
10945,4891562,vinyl,1,2268,4032,954,948,1503,2189,7.45
10946,4891670,glass,1,2268,4032,1058,1544,1314,2290,2.09
10947,4892131,glass,1,2268,4032,899,1457,1490,2631,7.59
10948,4893049,vinyl,1,1440,2560,244,1000,1152,1676,16.65
10949,4893298,vinyl,1,2268,4032,764,1374,1424,2197,5.94
10950,4893985,plastic,1,2268,4032,898,1733,1300,2398,2.92
10951,4894051,plastic,1,2268,4032,939,1673,1355,2489,3.71
10952,4894110,plastic,1,2268,4032,891,1692,1288,2088,1.72
10953,4894312,plastic,1,4032,2268,1774,766,2687,1679,9.12
10954,4894752,vinyl,1,2268,4032,838,1591,1430,2662,6.93
10955,4894862,vinyl,1,2268,4032,851,1567,1625,2492,7.83
10956,4895651,plastic,1,4032,2268,1534,1005,2548,1414,4.54
10957,4897472,plastic,1,2268,4032,747,1641,1330,2180,3.44
10958,4897533,vinyl,1,2268,4032,1014,1613,1227,2247,1.48
10959,4898214,paper,1,2268,4032,923,1767,1364,2407,3.09
10960,4898527,paper,1,2268,4032,850,1613,1261,2647,4.65
10961,4898831,paper,1,2592,4608,918,1984,1609,2751,4.44
10962,4899616,plastic,1,2268,4032,273,628,1732,2182,24.79
10963,4900231,glass,1,2268,4032,857,1784,1229,2119,1.36
10964,4900869,plastic,1,2268,4032,683,666,1774,2851,26.07
10965,4900907,plastic,1,2268,4032,523,1377,1893,2753,20.61
10966,4901034,plastic,1,2268,4032,788,1703,1366,2189,3.07
10967,4901069,plastic,1,2268,4032,85,1206,1960,2036,17.02
10968,4901089,plastic,1,2268,4032,358,1172,2028,2188,18.55
10969,4901182,plastic,1,2268,4032,283,459,2058,2566,40.9
10970,4901443,pet,1,2340,4160,994,1649,1326,2522,2.98
10971,4901737,pack,1,2268,4032,992,1676,1478,2556,4.68
10972,4901961,vinyl,1,2268,4032,876,1518,1440,2501,6.06
10973,4902005,vinyl,1,2268,4032,901,1493,1452,2544,6.33
10974,4902479,paper,1,2250,4000,622,1003,1459,2531,14.21
10975,4902498,pack,1,2340,4160,970,1775,1411,2317,2.46
10976,4902604,plastic,1,2268,4032,882,907,1392,2605,9.47
10977,4902694,pet,1,1602,2848,607,999,906,1789,5.18
10978,4902865,vinyl,1,2268,4032,413,1200,1855,2993,28.27
10979,4903197,vinyl,1,2268,4032,743,1899,1326,2346,2.85
10980,4903251,paper,1,1602,2848,728,814,1001,1893,6.46
10981,4903384,pet,1,2340,4160,1027,1438,1418,2568,4.54
10982,4903437,pet,1,2340,4160,871,1575,1382,2673,5.76
10983,4903580,plastic,1,2848,1602,1115,587,1564,939,3.46
10984,4903648,pet,1,1602,2848,505,1230,1031,1436,2.37
10985,4903755,glass,1,1602,2848,521,1216,1146,1507,3.99
10986,4903899,glass,1,1602,2848,400,1248,1297,1511,5.17
10987,4904018,vinyl,1,2268,4032,482,1111,1947,2793,26.95
10988,4904092,vinyl,1,2250,4000,616,1322,1662,2535,14.1
10989,4904333,pet,1,2988,5312,1635,1627,1946,2411,1.54
10990,4904588,paper,1,2988,5312,1243,1741,1854,2554,3.13
10991,4904687,plastic,1,2848,1602,1196,487,1477,1129,3.95
10992,4906057,vinyl,1,2268,4032,1017,1559,1440,2110,2.55
10993,4906434,vinyl,1,2268,4032,766,1643,1564,2604,8.39
10994,4906489,paper,1,3264,1836,1252,640,1981,1168,6.42
10995,4906617,vinyl,1,2268,4032,503,1270,1844,2630,19.94
10996,4906778,paper,1,2268,4032,658,1175,1846,2747,20.42
10997,4907358,vinyl,1,2268,4032,349,1241,1979,2963,30.69
10998,4907430,can,1,2268,4032,932,1720,1461,2027,1.78
10999,4907488,pet,1,2272,4032,614,1953,1680,2287,3.89
11000,4907519,vinyl,1,4032,2268,1547,910,2734,1210,3.89
11001,4907591,plastic,1,2268,4032,712,1629,1490,2555,7.88
11002,4907673,glass,1,2268,4032,1043,1462,1312,2267,2.37
11003,4907918,glass,1,2268,4032,1102,1622,1267,1934,0.56
11004,4907967,paper,1,2268,4032,778,1424,1482,2410,7.59
11005,4908082,glass,1,2268,4032,932,1480,1335,1988,2.24
11006,4908125,paper,1,2268,4032,698,1651,1657,2605,10.0
11007,4908198,glass,1,2268,4032,1065,1874,1263,2106,0.5
11008,4908226,vinyl,1,2268,4032,1023,1300,1311,2602,4.1
11009,4908397,can,1,2322,4128,906,1735,1377,2254,2.55
11010,4908771,pack,1,2268,4032,718,1556,1573,1855,2.8
11011,4908866,paper,1,2268,4032,914,1515,1358,2521,4.88
11012,4908923,plastic,1,2268,4032,743,1522,1559,2337,7.27
11013,4909038,paper,1,2268,4032,587,1370,1652,2776,16.37
11014,4909469,pack,1,2250,4000,928,1463,1303,2584,4.67
11015,4909507,vinyl,1,2322,4128,648,1148,1796,2464,15.76
11016,4909681,paper,1,2268,4032,565,1599,1481,2432,8.34
11017,4909826,paper,1,2322,4128,913,1654,1451,2399,4.18
11018,4909917,paper,1,2268,4032,684,1443,1561,2262,7.85
11019,4911390,pet,1,2592,4608,882,1145,1580,3204,12.03
11020,4911577,pack,1,2250,4000,944,1625,1389,2479,4.22
11021,4911671,pack,1,2250,4000,963,1853,1328,2253,1.62
11022,4911694,paper,1,2250,4000,788,1573,1502,2859,10.2
11023,4912312,paper,1,2620,4656,923,2019,1674,2494,2.92
11024,4912519,vinyl,1,2268,4032,787,1662,1446,2532,6.27
11025,4912607,vinyl,1,2268,4032,860,1345,1480,2479,7.69
11026,4912861,pack,1,2268,4032,838,1475,1418,2444,6.15
11027,4913699,paper,1,2268,4032,721,1419,1487,2284,7.25
11028,4913846,vinyl,1,2250,4000,835,1719,1266,2391,3.22
11029,4913920,vinyl,1,2250,4000,1069,1650,1194,2206,0.77
11030,4914127,pet,1,2268,4032,1040,1380,1427,2627,5.28
11031,4914146,pet,1,2268,4032,1014,1890,1300,2637,2.34
11032,4914214,vinyl,1,2268,4032,693,1714,1647,2737,10.67
11033,4914221,vinyl,1,2268,4032,742,1742,1559,2722,8.76
11034,4914235,vinyl,1,2268,4032,747,1654,1594,2662,9.34
11035,4914280,vinyl,1,2268,4032,677,1471,1597,2533,10.68
11036,4914510,glass,1,1440,2560,466,900,1016,1496,8.89
11037,4914573,plastic,1,2250,4000,941,1666,1186,1949,0.77
11038,4914812,vinyl,1,2250,4000,900,1339,1384,2612,6.85
11039,4914966,glass,1,2268,4032,907,1893,1378,2524,3.25
11040,4914979,plastic,1,2268,4032,991,2293,1157,1469,1.5
11041,4915086,can,1,2250,4000,1101,2026,1556,2684,3.33
11042,4915209,pet,1,2268,4032,772,1531,1280,2674,6.35
11043,4915249,paper,1,2268,4032,823,1619,1562,2454,6.75
11044,4915279,plastic,1,2268,4032,1006,1970,1457,2392,2.08
11045,4915468,pet,1,2268,4032,721,1786,1563,2561,7.14
11046,4915630,can,1,2268,4032,1024,1471,1420,2425,4.13
11047,4915934,pet,1,2268,4032,882,1263,1582,2832,12.01
11048,4916359,vinyl,1,2592,4608,1004,1728,1714,2812,6.44
11049,4916611,can,1,2268,4032,693,1632,1483,2419,6.8
11050,4916876,pet,1,2268,4032,983,1238,1446,2769,7.75
11051,4917078,plastic,1,2268,4032,543,1454,1680,2630,14.62
11052,4917260,pet,1,2268,4032,832,1405,1408,2914,9.5
11053,4917412,paper,1,4032,2268,1868,954,2506,1438,3.38
11054,4917454,plastic,1,2268,4032,1077,1808,1181,1912,0.12
11055,4917475,paper,1,2268,4032,1008,1991,1345,2451,1.7
11056,4917598,paper,1,2268,4032,983,1710,1430,2350,3.13
11057,4917614,paper,1,2268,4032,1024,1468,1282,2290,2.32
11058,4917637,plastic,1,2268,4032,1102,1937,1212,2048,0.13
11059,4917891,paper,1,2268,4032,784,1490,1493,2334,6.54
11060,4918258,paper,1,2620,4656,902,1826,1696,2859,6.72
11061,4918326,can,1,2268,4032,772,1944,1496,2520,4.56
11062,4919281,can,1,2268,4032,926,1811,1342,2029,0.99
11063,4919668,paper,1,2592,4608,1004,1688,1858,2675,7.06
11064,4920429,paper,1,2268,4032,740,1225,1520,2429,10.27
11065,4920521,pet,1,4608,2592,1440,983,3267,1652,10.23
