imagePath,label,Shape_num,width,height,point1_x,point1_y,point2_x,point2_y,ascept_ratio
4580347,plastic,1,1836,3264,729,1173,1127,1767,3.94
4580473,plastic,1,4032,2268,1462,970,2605,1213,3.04
4580528,plastic,1,1440,2560,486,1142,836,1458,3.0
4580610,plastic,1,4608,2592,1778,1300,3150,1508,2.39
4580625,plastic,1,2268,4032,906,1620,1377,2394,3.99
4580913,plastic,1,2268,4032,755,1964,1425,2247,2.07
4580938,plastic,1,2268,4032,891,1588,1421,2120,3.08
4580999,plastic,1,2268,4032,617,1909,1519,2187,2.74
4581064,plastic,1,1440,2560,612,1064,824,1630,3.25
4581651,plastic,1,1440,2560,598,1106,714,1560,1.43
4581816,plastic,1,2268,4032,797,1792,1361,2350,3.44
4583692,plastic,1,2268,4032,716,1251,1496,2659,12.01
4584643,plastic,1,1440,2560,632,1030,810,1542,2.47
4584721,plastic,1,2268,4032,720,1168,1599,3068,18.26
4584740,plastic,1,2268,4032,537,740,1798,2721,27.32
4584781,plastic,1,2268,4032,895,1742,1203,2485,2.5
4584965,plastic,1,2268,4032,789,1472,1445,2017,3.91
4585075,plastic,1,1440,2560,628,1166,882,1506,2.34
4585145,plastic,1,4160,2340,1942,904,2244,1157,0.78
4585454,plastic,1,4160,2340,1922,995,2236,1244,0.8
4585476,plastic,1,2268,4032,971,1367,1313,2057,2.58
4585525,plastic,1,2322,4128,1013,1703,1625,2428,4.63
4586154,plastic,1,2268,4032,1048,1809,1276,2236,1.06
4587863,plastic,1,2268,4032,668,1351,1588,2677,13.34
4587998,plastic,1,4032,2268,1764,847,2290,1389,3.12
4589430,plastic,1,4032,2268,1175,791,2486,1662,12.49
4590161,plastic,1,1836,3264,765,1454,1079,1737,1.48
4591699,plastic,1,2592,4608,1096,1396,1778,3366,11.25
4593081,plastic,1,2592,4608,1109,1982,1647,2749,3.45
4594472,plastic,1,2250,4000,706,1079,1682,2137,11.47
4596811,plastic,1,2252,4000,999,1575,1140,2206,0.99
4597747,plastic,1,2592,4608,1174,2398,1652,2632,0.94
4598150,plastic,1,2268,4032,818,1614,1489,2284,4.92
4599624,plastic,1,2268,4032,825,1462,1531,2183,5.57
4600065,plastic,1,2252,4000,975,2016,1224,2369,0.98
4600301,plastic,1,2252,4000,465,1056,1652,2641,20.89
4601240,plastic,1,2592,4608,1202,2138,1495,2650,1.26
4603005,plastic,1,2252,4000,905,1574,1419,2497,5.27
4604683,plastic,1,2252,4000,968,1912,1146,2084,0.34
4604838,plastic,1,2252,4000,1076,1939,1290,2138,0.47
4604863,plastic,1,2268,4032,1030,1635,1288,2337,1.98
4606608,plastic,1,2322,4128,1074,1640,1361,2612,2.91
4606615,plastic,1,2322,4128,1138,1900,1554,2235,1.45
4606910,plastic,1,2322,4128,1087,1742,1290,2532,1.67
4607626,plastic,1,1836,3264,875,1374,1053,1767,1.17
4608383,plastic,1,2268,4032,822,1616,1310,2378,4.07
4609665,plastic,1,2268,4032,964,1496,1322,2559,4.16
4610840,plastic,1,2268,4032,876,1386,1578,2101,5.49
4613100,plastic,1,2268,4032,859,1657,1595,2416,6.11
4613115,plastic,1,2268,4032,976,1521,1528,2262,4.47
4613160,plastic,1,2268,4032,759,1606,1462,2674,8.21
4614389,plastic,1,2268,4032,753,1770,1411,2397,4.51
4614513,plastic,1,2268,4032,835,1739,1490,2422,4.89
4614631,plastic,1,2268,4032,681,1520,1546,2128,5.75
4615045,plastic,1,2268,4032,1106,1562,1292,2474,1.86
4616102,plastic,1,2268,4032,986,1890,1455,2363,2.43
4616202,plastic,1,2268,4032,1069,1719,1115,2661,0.47
4616584,plastic,1,2268,4032,932,1852,1528,2413,3.66
4616647,plastic,1,2268,4032,595,1320,1871,2586,17.67
4616750,plastic,1,2268,4032,529,968,1925,2746,27.14
4618973,plastic,1,2268,4032,772,1509,1401,2676,8.03
4619379,plastic,1,2268,4032,753,1532,1629,2758,11.74
4619395,plastic,1,2268,4032,1134,1984,1380,2448,1.25
4619508,plastic,1,2268,4032,838,1405,1242,2781,6.08
4619819,plastic,1,2268,4032,966,1493,1569,2057,3.72
4620533,plastic,1,2268,4032,863,1504,1515,2463,6.84
4620783,plastic,1,2268,4032,844,1427,1427,2214,5.02
4620909,plastic,1,3184,5664,1052,2477,2448,3666,9.2
4623134,plastic,1,2250,4000,878,1403,1469,2332,6.1
4623801,plastic,1,2250,4000,925,1531,1360,1763,1.12
4624187,plastic,1,2268,4032,986,1660,1238,2139,1.32
4625491,plastic,1,2336,4160,931,1924,1241,2356,1.38
4625596,plastic,1,2336,4160,978,1810,1352,2239,1.65
4625713,plastic,1,2336,4160,841,1822,1564,2053,1.72
4626448,plastic,1,2268,4032,948,1506,1326,2337,3.44
4626881,plastic,1,2336,4160,1043,1748,1355,2044,0.95
4629503,plastic,1,2268,4032,756,1676,1528,2255,4.89
4633865,plastic,1,2268,4032,1077,1818,1260,2202,0.77
4634378,plastic,1,1440,2560,607,1018,786,1294,1.34
4640478,plastic,1,2268,4032,858,1651,1414,2425,4.71
4641739,plastic,1,2268,4032,844,1564,1471,2627,7.29
4641869,plastic,1,2268,4032,611,1114,1764,2694,19.92
4642511,plastic,1,2268,4032,844,1287,1179,2025,2.7
4642839,plastic,1,2268,4032,680,1433,1471,2328,7.74
4642856,plastic,1,5312,2988,1917,1253,3225,1619,3.02
4643376,plastic,1,2268,4032,868,1521,1366,2551,5.61
4644293,plastic,1,2268,4032,1062,1673,1484,2473,3.69
4646229,plastic,1,5312,2988,2229,975,2693,1892,2.68
4647139,plastic,1,2268,4032,986,1846,1216,2180,0.84
4648232,plastic,1,5312,2988,2112,909,2830,1938,4.65
4648913,plastic,1,2268,4032,450,1172,1821,2504,19.97
4649043,plastic,1,2268,4032,361,1367,1896,2838,24.69
4649289,plastic,1,2268,4032,595,1881,1736,2044,2.03
4649584,plastic,1,4640,2610,1247,643,3490,1855,22.45
4649846,plastic,1,2268,4032,882,1635,1574,2410,5.86
4650516,plastic,1,4640,2610,2316,660,2791,1900,4.86
4650746,plastic,1,4640,2610,2106,892,2650,1504,2.75
4651703,plastic,1,2268,4032,979,1720,1450,2641,4.74
4651784,plastic,1,2268,4032,1109,1373,1254,2041,1.06
4652478,plastic,1,4640,2610,1961,950,2795,1838,6.12
4652494,plastic,1,5312,2988,2312,1091,3191,2046,5.29
4652637,plastic,1,2268,4032,942,1506,1178,2492,2.54
4653122,plastic,1,2268,4032,1036,1773,1235,2063,0.63
4653189,plastic,1,1836,3264,678,1339,1096,1803,3.24
4653481,plastic,1,2268,4032,1106,1855,1188,2136,0.25
4653725,plastic,1,4640,2610,1823,765,2947,1758,9.22
4653890,plastic,1,4640,2610,1794,703,2860,1831,9.93
4654879,plastic,1,4640,2610,2298,885,2686,1871,3.16
4655710,plastic,1,2268,4032,1008,1742,1273,2129,1.12
4655954,plastic,1,2268,4032,1033,1537,1232,2129,1.29
4656092,plastic,1,2268,4032,983,1808,1229,2133,0.87
4656182,plastic,1,2268,4032,306,1103,2080,2766,32.26
4656236,plastic,1,2268,4032,917,1767,1566,1994,1.61
4656583,plastic,1,2268,4032,1029,1772,1263,2179,1.04
4656850,plastic,1,2268,4032,942,1975,1263,2155,0.63
4656944,plastic,1,2268,4032,958,1748,1354,2107,1.55
4657122,plastic,1,3184,5664,836,2226,2233,3385,8.98
4657188,plastic,1,2268,4032,1065,1855,1229,1969,0.2
4657494,plastic,1,2268,4032,1065,1896,1153,2082,0.18
4657540,plastic,1,2268,4032,1106,1814,1186,1988,0.15
4657644,plastic,1,2268,4032,1046,1745,1184,2214,0.71
4657782,plastic,1,2268,4032,1090,1918,1235,2151,0.37
4657954,plastic,1,2268,4032,1058,1824,1219,1997,0.3
4658036,plastic,1,2268,4032,1112,1767,1266,2032,0.45
4658158,plastic,1,2268,4032,1071,1846,1298,2110,0.66
4658168,plastic,1,2268,4032,1074,1843,1241,2066,0.41
4659387,plastic,1,2988,5312,1295,1815,1743,3071,3.55
4660491,plastic,1,2268,4032,806,1487,1481,2158,4.95
4660654,plastic,1,2268,4032,920,1641,1604,2819,8.81
4661603,plastic,1,4032,2268,1695,775,2303,1389,4.08
4661870,plastic,1,2988,5312,905,2000,2183,3267,10.2
4661900,plastic,1,2268,4032,926,1371,1496,3011,10.22
4661981,plastic,1,2268,4032,583,1191,1720,2800,20.01
4662939,plastic,1,2268,4032,787,879,1616,3023,19.44
4663274,plastic,1,2268,4032,765,1166,1525,3078,15.89
4663727,plastic,1,2988,5312,1096,2112,1801,3000,3.94
4664320,plastic,1,2268,4032,866,1398,1304,2211,3.89
4665072,plastic,1,2268,4032,904,1758,1440,2296,3.15
4666056,plastic,1,1836,3264,701,1198,905,1910,2.42
4666853,plastic,1,4032,2268,995,551,2854,1651,22.36
4668292,plastic,1,2268,4032,816,1682,1509,2866,8.97
4670751,plastic,1,2268,4032,880,1300,1411,2637,7.76
4671266,plastic,1,2268,4032,869,1540,1392,2208,3.82
4671433,plastic,1,2988,5312,1075,2324,1826,3070,3.53
4671911,plastic,1,2988,5312,1021,1648,1909,3320,9.35
4672168,plastic,1,2988,5312,1224,1780,1768,3498,5.89
4672241,plastic,1,2988,5312,1233,1536,1801,3349,6.49
4679261,plastic,1,4032,2268,1651,712,2438,1566,7.35
4680173,plastic,1,2268,4032,655,1726,1578,2583,8.65
4680900,plastic,1,2268,4032,787,1581,1411,2183,4.11
4681223,plastic,1,2268,4032,605,1462,1594,2520,11.44
4681334,plastic,1,2268,4032,1005,1408,1254,2189,2.13
4681698,plastic,1,2268,4032,1068,1751,1342,2504,2.26
4682768,plastic,1,2268,4032,951,1786,1336,2485,2.94
4683156,plastic,1,4032,2268,1679,869,2637,1292,4.43
4687648,plastic,1,4032,2268,915,619,2999,1389,17.55
4687976,plastic,1,2268,4032,1017,1405,1512,2303,4.86
4689421,plastic,1,4032,2268,1456,721,2604,1556,10.48
4700028,plastic,1,2268,4032,822,1616,1487,2274,4.79
4700364,plastic,1,4032,2268,1458,725,2599,1473,9.33
4700405,plastic,1,4032,2268,1381,756,2681,1505,10.65
4700446,plastic,1,4032,2268,1406,720,2687,1473,10.55
4700575,plastic,1,4032,2268,1480,775,2523,1436,7.54
4700654,plastic,1,4032,2268,1503,753,2375,1537,7.48
4701217,plastic,1,4032,2268,1554,863,2335,1331,4.0
4701300,plastic,1,4032,2268,1394,914,2630,1340,5.76
4706127,plastic,1,2592,4608,1296,1940,1440,2516,0.69
4706222,plastic,1,2592,4608,1336,2012,1480,2614,0.73
4706393,plastic,1,2272,4032,867,1622,1513,2529,6.4
4707132,plastic,1,2268,4032,1014,1966,1490,2410,2.31
4707434,plastic,1,2268,4032,1096,1669,1254,2025,0.62
4707918,plastic,1,4608,2592,2066,1004,2621,1624,2.88
4708875,plastic,1,2268,4032,1066,1718,1279,2068,0.82
4716989,plastic,1,2268,4032,951,1739,1298,2066,1.24
4717416,plastic,1,2268,4032,740,1556,1408,2010,3.32
4719940,plastic,1,2250,4000,956,1531,1378,2444,4.28
4720744,plastic,1,2252,4000,796,1656,1396,2113,3.04
4721794,plastic,1,2268,4032,1036,1940,1222,2098,0.32
4722547,plastic,1,2268,4032,970,1547,1298,2416,3.12
4722731,plastic,1,2268,4032,1036,1539,1295,2353,2.31
4723719,plastic,1,2268,4032,885,1811,1509,2318,3.46
4723753,plastic,1,2268,4032,794,1669,1501,2224,4.29
4723904,plastic,1,2268,4032,706,1610,1537,2482,7.92
4723991,plastic,1,2268,4032,1036,1877,1232,2353,1.02
4724035,plastic,1,2592,4608,457,1519,1933,2761,15.35
4724251,plastic,1,2268,4032,898,1348,1358,2807,7.34
4725179,plastic,1,2592,4608,943,1472,1605,2440,5.37
4725254,plastic,1,2268,4032,702,1657,1638,2615,9.81
4725288,plastic,1,2268,4032,661,1446,1620,2400,10.0
4725357,plastic,1,2268,4032,589,1462,1733,2750,16.11
4725400,plastic,1,2268,4032,574,1150,1915,2838,24.75
4725513,plastic,1,2268,4032,787,1591,1559,2372,6.59
4725588,plastic,1,2268,4032,706,1619,1534,2340,6.53
4725602,plastic,1,2268,4032,463,1695,1732,2495,11.1
4725704,plastic,1,1836,3264,706,1221,1151,1815,4.41
4725876,plastic,1,4608,2592,2138,918,2570,1411,1.78
4725885,plastic,1,1836,3264,808,1255,1038,2372,4.29
4725926,plastic,1,2592,4608,1156,1962,1598,2545,2.16
4725989,plastic,1,2592,4608,997,2056,1598,2502,2.24
4726227,plastic,1,1836,3264,752,1522,1071,1877,1.89
4727654,plastic,1,2268,4032,757,1529,1357,2599,7.02
4727982,plastic,1,2268,4032,918,1487,1335,2385,4.09
4728381,plastic,1,2268,4032,839,1791,1442,2440,4.28
4728845,plastic,1,2988,5312,1231,1772,1643,3183,3.66
4729270,plastic,1,1836,3264,934,1530,996,2032,0.52
4729346,plastic,1,1836,3264,1072,1300,691,2036,-4.68
4729822,plastic,1,2988,5312,1311,1819,1625,3123,2.58
4729872,plastic,1,2592,4608,963,1599,1589,3091,7.82
4730212,plastic,1,2988,5312,1324,2141,1585,3351,1.99
4730461,plastic,1,2268,4032,1156,1651,1228,2501,0.67
4730503,plastic,1,2592,4608,1137,2218,1598,2718,1.93
4730669,plastic,1,2592,4608,1140,2179,1609,2646,1.83
4730791,plastic,1,2592,4608,1194,2277,1560,2665,1.19
4731829,plastic,1,4608,2592,901,986,3399,1544,11.67
4731903,plastic,1,2592,4608,1535,1110,745,3553,-16.16
4732202,plastic,1,2592,4608,1220,2204,1457,2709,1.0
4732221,plastic,1,2592,4608,1529,2164,1174,2813,-1.93
4733433,plastic,1,2268,4032,892,1653,1545,2397,5.31
4733737,plastic,1,2268,4032,1001,1818,1328,2255,1.56
4733797,plastic,1,2268,4032,945,1720,1455,2233,2.86
4734093,plastic,1,2268,4032,948,1918,1250,2221,1.0
4734392,plastic,1,2268,4032,857,1631,1517,2440,5.84
4734425,plastic,1,2268,4032,896,1631,1379,2297,3.52
4734470,plastic,1,2268,4032,907,1683,1397,2251,3.04
4734972,plastic,1,2268,4032,963,1866,1258,2167,0.97
4735173,plastic,1,2268,4032,1184,1618,1066,2290,-0.87
4735263,plastic,1,2268,4032,727,1518,1598,2611,10.41
4735512,plastic,1,2268,4032,730,1740,1616,1983,2.35
4735602,plastic,1,1836,3264,673,978,1186,1801,7.05
4735617,plastic,1,2268,4032,895,1441,1636,2430,8.01
4736440,plastic,1,2268,4032,706,1792,1531,2123,2.99
4739047,plastic,1,2268,4032,914,1248,1272,2891,6.43
4739639,plastic,1,2592,4608,655,1584,1835,3058,14.56
4740875,plastic,1,2250,4000,783,1418,1635,2312,8.46
4740893,plastic,1,2268,4032,866,1885,1428,2359,2.91
4741588,plastic,1,2252,4000,746,1557,1807,2773,14.32
4741823,plastic,1,2252,4000,643,1502,1574,2538,10.71
4741937,plastic,1,4000,2252,1595,697,2536,1582,9.24
4742072,plastic,1,4000,2252,1509,778,2597,1509,8.83
4742402,plastic,1,1440,2560,600,1007,983,1476,4.87
4742443,plastic,1,2252,4000,849,1363,1327,2559,6.35
4742454,plastic,1,1440,2560,689,884,723,1872,0.91
4742643,plastic,1,2252,4000,672,1422,1608,2338,9.52
4743845,plastic,1,2250,4000,831,1869,1422,2286,2.74
4747177,plastic,1,2268,4032,992,1669,1293,2264,1.96
4747181,plastic,1,4608,2592,2164,881,2608,1450,2.12
4747210,plastic,1,4032,2272,1796,903,1962,1390,0.88
4747239,plastic,1,4032,2272,1876,909,2031,1378,0.79
4748155,plastic,1,2268,4032,926,1066,1482,1990,5.62
4748788,plastic,1,2268,4032,773,1354,1389,2927,10.6
4749434,plastic,1,1836,3264,725,1434,1072,1793,2.08
4749924,plastic,1,2268,4032,896,1445,1468,2316,5.45
4750016,plastic,1,2268,4032,981,1579,1108,2629,1.46
4752384,plastic,1,3184,5664,903,1255,2290,4314,23.53
4753124,plastic,1,2268,4032,974,1816,1325,2255,1.69
4753192,plastic,1,2268,4032,1096,1721,1473,2082,1.49
4754543,plastic,1,2268,4032,893,1377,1408,2071,3.91
4754621,plastic,1,2268,4032,691,1355,1478,2319,8.3
4756172,plastic,1,2268,4032,935,1786,1317,2178,1.64
4756822,plastic,1,2252,4000,753,1063,1709,2883,19.32
4756884,plastic,1,2252,4000,906,1057,1361,2853,9.07
4757743,plastic,1,2592,4608,1202,2343,1442,2804,0.93
4757786,plastic,1,2592,4608,1041,2088,1400,2443,1.07
4757950,plastic,1,2268,4032,534,1534,1591,2530,11.51
4758680,plastic,1,2268,4032,643,1647,1427,2321,5.78
4759520,plastic,1,2988,5312,628,1874,2218,3446,15.75
4760135,plastic,1,4032,2268,1763,982,2310,1479,2.97
4760853,plastic,1,4640,2610,1812,1055,2837,1605,4.66
4760935,plastic,1,5312,2988,1955,1191,3296,1906,6.04
4761167,plastic,1,4640,2610,1995,1068,2673,1759,3.87
4761181,plastic,1,2560,1440,935,596,1700,861,5.5
4761408,plastic,1,2560,1440,1157,565,1562,843,3.05
4761663,plastic,1,4640,2610,1994,1117,2700,1620,2.93
4762606,plastic,1,2340,4160,1069,1664,1535,2306,3.07
4762628,plastic,1,2268,4032,923,1786,1315,2181,1.69
4763359,plastic,1,4640,2610,2037,1008,2741,1741,4.26
4763380,plastic,1,5312,2988,2327,1115,3069,1895,3.65
4764262,plastic,1,5312,2988,2280,1112,3208,1958,4.95
4764393,plastic,1,2620,4656,1000,2155,1374,2938,2.4
4764551,plastic,1,4640,2610,1878,1062,2626,1727,4.11
4766624,plastic,1,2268,4032,927,1832,1395,2300,2.4
4767046,plastic,1,2268,4032,1026,1673,1496,2565,4.58
4767096,plastic,1,2268,4032,258,1670,1975,2128,8.6
4767158,plastic,1,2268,4032,825,394,1338,3497,17.41
4769242,plastic,1,2268,4032,857,1377,1354,2296,4.99
4771001,plastic,1,2252,4000,1189,1633,1366,2047,0.81
4771341,plastic,1,4000,2252,865,839,3242,1504,17.55
4772232,plastic,1,2268,4032,803,1644,1324,2171,3.0
4774368,plastic,1,4032,2268,1964,1012,2317,1364,1.36
4774453,plastic,1,2268,4032,1005,1692,1303,2106,1.35
4776960,plastic,1,2604,4624,1127,1702,1495,2633,2.85
4777266,plastic,1,2604,4624,1161,1883,1708,2428,2.48
4777770,plastic,1,2604,4624,1206,1720,1444,2696,1.93
4777918,plastic,1,2604,4624,1248,2034,1415,2917,1.22
4777950,plastic,1,2604,4624,1169,1850,1396,2647,1.5
4778143,plastic,1,2268,4032,952,1780,1302,2532,2.88
4778424,plastic,1,2604,4624,1163,1919,1602,2334,1.51
4778848,plastic,1,2604,4624,1221,1644,1553,2749,3.05
4778949,plastic,1,2604,4624,1150,1687,1593,2736,3.86
4779025,plastic,1,2604,4624,1142,1582,1566,2659,3.79
4779094,plastic,1,2604,4624,1149,1528,1481,2648,3.09
4780311,plastic,1,2604,4624,1159,2157,1644,2640,1.95
4780860,plastic,1,2268,4032,1031,1476,1420,2211,3.13
4780973,plastic,1,2604,4624,1115,1792,1791,2961,6.56
4781805,plastic,1,2268,4032,694,1596,1582,2200,5.87
4782633,plastic,1,2322,4128,1045,1382,1142,2659,1.29
4784539,plastic,1,2268,4032,932,1726,1314,2303,2.41
4784556,plastic,1,2268,4032,1070,1447,1413,1976,1.98
4786295,plastic,1,2268,4032,898,1789,1430,2277,2.84
4786627,plastic,1,2272,4032,1049,1355,1352,2618,4.18
4786950,plastic,1,2268,4032,1011,1276,1415,2690,6.25
4786971,plastic,1,2268,4032,573,1558,1737,2546,12.58
4787720,plastic,1,4000,2252,1672,803,2396,1066,2.11
4788068,plastic,1,2268,4032,687,1638,1680,2627,10.74
4790369,plastic,1,1152,2048,285,1006,679,1203,3.29
4791539,plastic,1,2268,4032,1004,1709,1413,2254,2.44
4791652,plastic,1,2268,4032,882,1709,1567,2338,4.71
4793563,plastic,1,2268,4032,769,1380,1427,2337,6.89
4793953,plastic,1,2268,4032,850,1254,1430,2511,7.97
4794538,plastic,1,2268,4032,833,1016,1474,2559,10.82
4794943,plastic,1,1836,3264,466,1113,1312,1720,8.57
4795741,plastic,1,2268,4032,841,1484,1383,2371,5.26
4798808,plastic,1,2268,4032,944,1544,1255,1890,1.18
4802101,plastic,1,2268,4032,987,1186,1111,2236,1.42
4803284,plastic,1,2268,4032,1040,1887,1276,2121,0.6
4803676,plastic,1,2268,4032,787,1405,1585,2100,6.06
4804653,plastic,1,2268,4032,806,1142,1508,2757,12.4
4804970,plastic,1,2268,4032,674,1093,1451,3010,16.29
4805167,plastic,1,2268,4032,733,1222,1579,3164,17.97
4806747,plastic,1,2268,4032,771,1551,1532,2324,6.43
4809682,plastic,1,2268,4032,840,1733,1431,2503,4.98
4809702,plastic,1,2272,4032,874,1836,1237,2199,1.44
4810661,plastic,1,4032,2268,1378,963,2684,1497,7.63
4811336,plastic,1,2268,4032,882,1881,1273,2274,1.68
4811351,plastic,1,2268,4032,1111,1816,1458,2282,1.77
4816149,plastic,1,2322,4128,819,1625,1465,2440,5.49
4816931,plastic,1,2268,4032,813,857,1377,2570,10.57
4817571,plastic,1,2268,4032,1068,1843,1395,2145,1.08
4818004,plastic,1,2268,4032,907,1581,1310,2350,3.39
4818673,plastic,1,2268,4032,467,1334,1632,2930,20.33
4818872,plastic,1,2268,4032,1132,1535,1267,2778,1.84
4819672,plastic,1,4608,2592,1922,1136,2703,1332,1.28
4819971,plastic,1,4608,2592,2185,1026,2337,1754,0.93
4820019,plastic,1,2268,4032,850,1373,1421,2662,8.05
4820153,plastic,1,2268,4032,778,1761,1484,2473,5.5
4820847,plastic,1,2268,4032,561,1263,1692,2835,19.44
4820895,plastic,1,2268,4032,589,1687,1577,2642,10.32
4823406,plastic,1,2252,4000,697,1609,1450,2386,6.5
4825613,plastic,1,1440,2560,496,1143,839,1465,3.0
4826128,plastic,1,2268,4032,1296,1085,1003,2850,-5.66
4826440,plastic,1,2268,4032,894,1558,1350,2411,4.25
4826500,plastic,1,2268,4032,830,1583,1591,2001,3.48
4826683,plastic,1,2268,4032,507,1096,1817,2279,16.95
4827541,plastic,1,2340,4160,856,1545,1472,2815,8.04
4829433,plastic,1,2268,4032,837,1416,1428,2584,7.55
4830626,plastic,1,1440,2560,683,826,921,1456,4.07
4831803,plastic,1,1440,2560,458,878,878,1280,4.58
4832257,plastic,1,2268,4032,843,1325,1420,2514,7.5
4837809,plastic,1,2268,4032,836,1766,1470,2002,1.64
4837931,plastic,1,2268,4032,838,1826,1450,2081,1.71
4838391,plastic,1,2268,4032,739,1558,1439,2421,6.61
4838479,plastic,1,2268,4032,844,1585,1596,2642,8.69
4840657,plastic,1,2268,4032,822,1966,1216,2359,1.69
4841874,plastic,1,2268,4032,968,1600,1342,2548,3.88
4841919,plastic,1,2592,4608,785,1065,1906,2473,13.21
4842539,plastic,1,2268,4032,1018,1623,1410,2441,3.51
4842746,plastic,1,2268,4032,754,1424,1424,2659,9.05
4843687,plastic,1,2592,4608,1282,2488,1428,2630,0.17
4843752,plastic,1,2268,4032,391,1792,1765,2192,6.01
4843913,plastic,1,2268,4032,879,1462,1603,2999,12.17
4843921,plastic,1,2268,4032,689,1305,1539,2758,13.51
4843932,plastic,1,2268,4032,816,1305,1535,2616,10.31
4844191,plastic,1,2268,4032,680,1288,2044,2848,23.27
4844205,plastic,1,2268,4032,791,841,1592,2909,18.11
4845041,plastic,1,1836,3264,813,1209,1262,1924,5.36
4848185,plastic,1,4608,2592,1971,1016,2554,1657,3.13
4848456,plastic,1,2322,4128,381,1329,1784,3120,26.22
4848902,plastic,1,4032,2268,1525,904,2116,1354,2.91
4849269,plastic,1,2268,4032,1077,1566,1430,2504,3.62
4849626,plastic,1,4608,2592,2128,688,2585,1649,3.68
4850773,plastic,1,2268,4032,655,1575,1329,2252,4.99
4851070,plastic,1,1440,2560,600,1101,797,1571,2.51
4851439,plastic,1,2268,4032,1365,1873,1609,2273,1.07
4851471,plastic,1,2268,4032,1183,1665,1480,2121,1.48
4851502,plastic,1,2268,4032,1040,1376,1338,2365,3.22
4851639,plastic,1,2268,4032,1040,1503,1389,2180,2.58
4851763,plastic,1,2268,4032,932,1934,1430,2296,1.97
4851815,plastic,1,4128,2322,1567,1161,2732,1565,4.91
4852220,plastic,1,2268,4032,1420,1410,1526,2236,0.96
4852454,plastic,1,2268,4032,1027,1594,1358,1994,1.45
4852651,plastic,1,2268,4032,1024,1714,1351,2325,2.18
4852955,plastic,1,2268,4032,883,1802,1231,2151,1.33
4853001,plastic,1,2268,4032,959,1485,1475,2355,4.91
4853141,plastic,1,2268,4032,414,1073,1581,2703,20.8
4853424,plastic,1,2268,4032,527,1700,1480,1995,3.07
4853478,plastic,1,2268,4032,638,1610,1618,2583,10.43
4853595,plastic,1,2268,4032,400,1298,1650,2474,16.08
4853855,plastic,1,2268,4032,920,1868,1270,2578,2.72
4854122,plastic,1,2252,4000,1153,1672,1529,2127,1.9
4854219,plastic,1,2252,4000,960,1584,1390,2109,2.51
4854336,plastic,1,2268,4032,835,1685,1522,2362,5.09
4854680,plastic,1,4032,2268,1906,904,2252,1288,1.45
4855112,plastic,1,2250,4000,1069,1862,1162,1950,0.09
4855143,plastic,1,2268,4032,799,1621,1509,2321,5.43
4855482,plastic,1,2268,4032,1014,1903,1288,2189,0.86
4855548,plastic,1,2250,4000,959,1781,1359,2222,1.96
4855991,plastic,1,2268,4032,765,1540,1506,2507,7.84
4856056,plastic,1,2250,4000,777,1711,1285,1889,1.0
4856082,plastic,1,2250,4000,1064,1892,1270,2298,0.93
4856150,plastic,1,2268,4032,1065,1739,1304,2189,1.18
4856809,plastic,1,2250,4000,1147,1950,1381,2219,0.7
4857617,plastic,1,2268,4032,863,1364,1408,2048,4.08
4858299,plastic,1,2268,4032,1046,1298,1153,2473,1.37
4858607,plastic,1,2268,4032,1052,1279,1175,2407,1.52
4858635,plastic,1,2268,4032,1134,1392,1219,2375,0.91
4858653,plastic,1,2268,4032,951,1663,1125,2562,1.71
4858747,plastic,1,2268,4032,973,1465,1462,2526,5.67
4859488,plastic,1,4032,2268,1336,917,2592,1650,10.07
4859490,plastic,1,2268,4032,778,1458,1336,2022,3.44
4859567,plastic,1,2268,4032,721,1320,1588,2356,9.82
4859877,plastic,1,2268,4032,734,1433,1654,2605,11.79
4860045,plastic,1,2268,4032,740,1600,1528,2403,6.92
4860046,plastic,1,2268,4032,743,1518,1544,2422,7.92
4860319,plastic,1,2268,4032,923,1449,1430,2463,5.62
4860320,plastic,1,2268,4032,822,1720,1506,2492,5.77
4860557,plastic,1,2268,4032,941,1300,1402,2640,6.76
4860973,plastic,1,2268,4032,1253,1744,1303,2517,0.42
4861145,plastic,1,2268,4032,810,1467,1446,2262,5.53
4861809,plastic,1,2268,4032,800,1726,1550,2479,6.18
4861907,plastic,1,2268,4032,973,1629,1421,2432,3.93
4862243,plastic,1,2268,4032,1064,1792,1317,2284,1.36
4865625,plastic,1,2268,4032,1068,1556,1243,2428,1.67
4865710,plastic,1,2268,4032,857,1701,1449,2277,3.73
4866154,plastic,1,2268,4032,722,1650,1434,2759,8.63
4866478,plastic,1,2268,4032,827,1562,1441,2460,6.03
4866878,plastic,1,2268,4032,955,1840,1413,2277,2.19
4867184,plastic,1,2268,4032,891,1578,1578,2391,6.11
4867454,plastic,1,2268,4032,863,1525,1494,2659,7.82
4869653,plastic,1,2268,4032,1084,1773,1242,2119,0.6
4870173,plastic,1,2268,4032,980,1744,1336,2047,1.18
4870411,plastic,1,2268,4032,797,1307,1468,2267,7.04
4870530,plastic,1,2268,4032,895,1194,1632,1937,5.99
4870878,plastic,1,2268,4032,861,1361,1548,1917,4.18
4871037,plastic,1,2268,4032,917,1597,1370,2356,3.76
4871084,plastic,1,2268,4032,649,1614,1770,2518,11.08
4871101,plastic,1,4032,2268,1903,917,2240,1251,1.23
